source	target	status
CAPZA2	CD36	non_indicated
CAPZA2	PPP1R2	non_indicated
CAPZA2	P2RY12	non_indicated
ECHDC1	UGP2	non_indicated
ECHDC1	LEPREL1	non_indicated
ECHDC1	Contig51808_RC	non_indicated
CBLN4	C7	non_indicated
CBLN4	KCNMB2	non_indicated
LAT2	CD1D	non_indicated
LAT2	LILRA2	non_indicated
LAT2	AOAH	non_indicated
LAT2	FCGR1B	non_indicated
GCH1	VCAM1	non_indicated
GCH1	B2M	non_indicated
SOX15	ART5	non_indicated
SOX15	AF339771	non_indicated
PPM2C	SMCHD1	non_indicated
PPM2C	AK093202	non_indicated
PPM2C	AK098043	non_indicated
PPM2C	HSS00183432	non_indicated
PPM2C	HSS00330444	non_indicated
PDGFRA	LAMA2	non_indicated
PDGFRA	LUM	non_indicated
PDGFRA	NT5E	non_indicated
PDGFRA	Contig48076_RC	non_indicated
PDGFRA	NOVA1	non_indicated
PDGFRA	FAM129A	non_indicated
PDGFRA	C1orf21	non_indicated
PDGFRA	SPOCK1	non_indicated
SEC23A	Contig565_RC	non_indicated
SEC23A	ENST00000267877	non_indicated
SEC23A	BC013940	non_indicated
SEC23A	CHAC2	non_indicated
UGP2	CCT6B	non_indicated
RPL7	UBR7	non_indicated
LIMCH1	PALMD	non_indicated
LIMCH1	C18orf1	non_indicated
LIMCH1	PLOD2	non_indicated
SLK	DHX36	non_indicated
SLK	BC010113	non_indicated
PF4V1	PPBPL2	non_indicated
PF4V1	IL8RBP	non_indicated
SLITRK5	AK021689	non_indicated
SERPINB2	SERPINB7	non_indicated
SERPINB2	CNTNAP2	non_indicated
DDX3Y	EIF1AY	non_indicated
DDX3Y	AK024336	non_indicated
DDX3Y	CYorf15A	non_indicated
DDX3Y	hCT2343554	non_indicated
Contig2512_RC	GPR146	non_indicated
Contig2512_RC	SLC29A4	non_indicated
Contig2512_RC	DHDDS	non_indicated
LXN	RARRES1	non_indicated
LXN	Contig42711_RC	non_indicated
LXN	HSS00011783	non_indicated
NES	FBLIM1	non_indicated
NES	ERG	non_indicated
NES	hCT2250787	non_indicated
LONRF3	ARHGAP20	non_indicated
QDPR	GLYAT	non_indicated
QDPR	ALDH9A1	non_indicated
MGLL	KANK4	non_indicated
STK17B	TNFAIP8	non_indicated
STK17B	ZNF503	non_indicated
AS3MT	C10orf32	non_indicated
FZD1	SPRY1	non_indicated
GNA15	BATF	non_indicated
GNA15	NINJ1	non_indicated
GNA15	LAIR1	non_indicated
CXCR4	CYTIP	non_indicated
CXCR4	QPCT	non_indicated
CXCR4	CD69	non_indicated
CXCR4	UBE4B	non_indicated
ADCY5	Contig44431_RC	non_indicated
ADCY5	HSS00016386	non_indicated
CPA3	FCER1A	non_indicated
CPA3	KIT	non_indicated
CPA3	TPSB2	non_indicated
CPA3	RGS13	non_indicated
CPA3	CTSG	non_indicated
CPA3	C1orf186	non_indicated
Contig54540_RC	Contig14284_RC	non_indicated
Contig54540_RC	NM_013307	non_indicated
Contig54540_RC	MED1	non_indicated
Contig54540_RC	TNPO1	non_indicated
Contig40464_RC	BC041405	non_indicated
RPS21	Contig8891_RC	non_indicated
RPS21	C12orf57	non_indicated
RPS21	ENST00000238047	non_indicated
MGAM	HAL	non_indicated
CD44	GLIPR2	non_indicated
RPS15	hCT13097.2	non_indicated
IRS1	Contig50189_RC	non_indicated
IRS1	ADRB1	non_indicated
PICALM	ADSS	non_indicated
PICALM	RAB1A	non_indicated
PICALM	PDK4	non_indicated
PICALM	APBB2	non_indicated
BZRAP1	VAMP2	non_indicated
BZRAP1	Contig32099_RC	non_indicated
BZRAP1	Contig753_RC	non_indicated
BZRAP1	HSS00176608	non_indicated
BZRAP1	VANGL2	non_indicated
GABARAPL2	AL080190	non_indicated
GABARAPL2	hCT2293997	non_indicated
AEBP1	MEGF6	non_indicated
AEBP1	KIAA0802	non_indicated
AEBP1	FBLN7	non_indicated
H2AFJ	HSS00230133	non_indicated
TFAP4	GOLIM4	non_indicated
TFAP4	CES2	non_indicated
TFAP4	HOXA3	non_indicated
TFAP4	HIST4H4	non_indicated
PXMP2	HYI	non_indicated
PXMP2	BDH1	non_indicated
PXMP2	PALLD	non_indicated
ITGB2	DOK2	non_indicated
ITGB2	AK097116	non_indicated
AK000872	AK021932	non_indicated
AK000872	NM_173673	non_indicated
AK000872	AK024979	non_indicated
LYPD6	CHST2	non_indicated
LYPD6	ANXA3	non_indicated
LYPD6	Contig23837_RC	non_indicated
LYPD6	PCP4	non_indicated
LYPD6	RERG	non_indicated
LYPD6	AK000952	non_indicated
LYPD6	PTPRT	non_indicated
LYPD6	RNF182	non_indicated
SLC25A36	Contig10973_RC	non_indicated
SLC25A36	AF211977	non_indicated
SLC25A36	AL117426	non_indicated
ANXA1	STEAP1	non_indicated
ANXA1	CD36	non_indicated
ANXA1	SYNC	non_indicated
ANXA1	LBH	non_indicated
ANXA1	VANGL2	non_indicated
CSGALNACT2	ABCC4	non_indicated
CSGALNACT2	DOCK10	non_indicated
CSGALNACT2	WDR41	non_indicated
CSGALNACT2	PELO	non_indicated
CSGALNACT2	RP1-19N1.1	non_indicated
CSGALNACT2	XM_210054	non_indicated
TMOD1	TCEA3	non_indicated
MMD	LDHA	non_indicated
MMD	ASAH1	non_indicated
MMD	AK056011	non_indicated
CLEC2D	HSS00094537	non_indicated
Contig48014_RC	AK022092	non_indicated
Contig48014_RC	hCT2325330	non_indicated
Contig48014_RC	AL713724	non_indicated
PTPRZ1	RIMS2	non_indicated
SEZ6L2	BCAS1	non_indicated
SEZ6L2	NM_182574	non_indicated
SEZ6L2	ATP7B	non_indicated
SEZ6L2	IL28RA	non_indicated
SEZ6L2	CYP2S1	non_indicated
Contig11012_RC	ERAP2	non_indicated
AKR1C3	PPAP2A	non_indicated
TPRG1	PGBD5	non_indicated
CYTIP	TMEM71	non_indicated
CYTIP	AK023739	non_indicated
SLC35C1	IMPDH1	non_indicated
SLC35C1	C6orf145	non_indicated
SLC35C1	C1QTNF1	non_indicated
SLC35C1	ADRA2A	non_indicated
SLC35C1	HSS00296008	non_indicated
KIAA1522	ARHGAP23	non_indicated
KIAA1522	SEZ6L2	non_indicated
KIAA1522	SALL2	non_indicated
KIAA1522	MYO1D	non_indicated
KIAA1522	NHSL1	non_indicated
KIAA1522	PTPRF	non_indicated
KIAA1522	Contig46653_RC	non_indicated
KIAA1522	ZNRF3	non_indicated
KIAA1522	H6PD	non_indicated
KIAA1522	IL16	non_indicated
KIAA1522	NEO1	non_indicated
KIAA1522	SH3BP4	non_indicated
KIAA1522	COL18A1	non_indicated
RGS7BP	SLC31A1	non_indicated
Contig48715_RC	TNFSF15	non_indicated
CDC42BPA	AL157488	non_indicated
CDC42BPA	SEMA6A	non_indicated
CDC42BPA	HSS00332697	non_indicated
CDC42BPA	HSS00371094	non_indicated
VNN1	MAN1A1	non_indicated
AL133611	Contig40520_RC	non_indicated
Contig35522_RC	Contig21319_RC	non_indicated
DCLK1	PDGFRA	non_indicated
DCLK1	AF052152	non_indicated
DCLK1	Contig49723_RC	non_indicated
Contig20748_RC	MME	non_indicated
Contig20748_RC	SLC16A7	non_indicated
Contig20748_RC	TMEM170B	non_indicated
ASGR1	RBP5	non_indicated
CH25H	RUNX1	non_indicated
CH25H	CCL2	non_indicated
CH25H	SELE	non_indicated
CH25H	NM_175884	non_indicated
CLIC3	NM_014392	non_indicated
CLIC3	WNT2B	non_indicated
CLIC3	RHBDL2	non_indicated
CLIC3	AGXT2L1	non_indicated
HHEX	MEF2C	non_indicated
HHEX	NRARP	non_indicated
HHEX	HOXD1	non_indicated
HHEX	SCPEP1	non_indicated
HHEX	AF147316	non_indicated
BHLHB2	TRIB1	non_indicated
BHLHB2	AK074510	non_indicated
BHLHB2	hCT1971392.1	non_indicated
BMP2K	TMEM2	non_indicated
BMP2K	Contig15526_RC	non_indicated
BMP2K	DOCK8	non_indicated
BMP2K	DENND1A	non_indicated
PNN	MAP4K5	non_indicated
GMFG	TTC26	non_indicated
GMFG	CSTA	non_indicated
GMFG	SNN	non_indicated
GMFG	AIF1	non_indicated
GMFG	CCDC88C	non_indicated
GMFG	ZNRF3	non_indicated
GMFG	CCRL2	non_indicated
GMFG	MR1	non_indicated
LPXN	IRF8	non_indicated
LPXN	CD44	non_indicated
LPXN	CD83	non_indicated
LPXN	ATP6V1B2	non_indicated
LPXN	LONRF2	non_indicated
LPXN	CKS2	non_indicated
LPXN	RGS10	non_indicated
LPXN	CD48	non_indicated
PLAC2	ARMC4	non_indicated
AL049279	AK000778	non_indicated
ADAMTS1	ZNF331	non_indicated
PRKAA2	MAP9	non_indicated
KCNK1	PDLIM3	non_indicated
KCNK1	HSS00166255	non_indicated
PRDX6	DCXR	non_indicated
PRDX6	CTH	non_indicated
PRDX6	PCOLCE2	non_indicated
COL3A1	COL5A1	non_indicated
COL3A1	POSTN	non_indicated
COL3A1	TNC	non_indicated
COL3A1	Contig375_RC	non_indicated
COL3A1	COL6A3	non_indicated
COL3A1	PTGFRN	non_indicated
COL3A1	FNDC1	non_indicated
RNF141	OSGIN2	non_indicated
RNF141	RRM2B	non_indicated
Contig32087_RC	Contig51566_RC	non_indicated
BMP2	Contig21464_RC	non_indicated
JMJD2C	P4HA1	non_indicated
JMJD2C	Contig24811_RC	non_indicated
JMJD2C	Contig12803_RC	non_indicated
JMJD2C	AK055584	non_indicated
JMJD2C	FRG1B	non_indicated
FBN1	DCLK1	non_indicated
FBN1	PLXNC1	non_indicated
FBN1	NT5E	non_indicated
FBN1	GPSM2	non_indicated
FBN1	CD248	non_indicated
FBN1	Contig25938_RC	non_indicated
FBN1	COCH	non_indicated
FBN1	FIGF	non_indicated
FBN1	ROBO2	non_indicated
FBN1	KCNAB1	non_indicated
FBN1	PXDNL	non_indicated
FBN1	VIT	non_indicated
FBN1	TRIO	non_indicated
FBN1	COL12A1	non_indicated
FBN1	AF146695	non_indicated
FBN1	AK022245	non_indicated
FBN1	DUXAP10	non_indicated
FBN1	FSTL1	non_indicated
FBN1	TNFRSF19	non_indicated
AF119847	CDC2L6	non_indicated
AF119847	AK054865	non_indicated
IGHA1	AK026778	non_indicated
IGHA1	IGHA2	non_indicated
Contig41578_RC	Contig53177_RC	non_indicated
Contig41578_RC	AL137331	non_indicated
Contig41578_RC	HSS00327746	non_indicated
Contig41578_RC	HSS00204106	non_indicated
Contig41578_RC	HSS00291617	non_indicated
ARRDC4	hCT1971392.1	non_indicated
ATP1B1	XPO1	non_indicated
ATP1B1	TCEAL3	non_indicated
ATP1B1	AK021749	non_indicated
Contig41122_RC	Contig12508_RC	non_indicated
ITM2A	ZNF826	non_indicated
LIFR	MKL2	non_indicated
AIG1	TMEM182	non_indicated
AIG1	ADI1	non_indicated
NM_014392	RBP1	non_indicated
NM_014392	SNCA	non_indicated
AF131819	Contig20404_RC	non_indicated
AF131819	GJA1	non_indicated
AF131819	Contig23881_RC	non_indicated
AF131819	MLF1	non_indicated
BDP1	EEA1	non_indicated
BDP1	FAR1	non_indicated
BDP1	HSS00338843	non_indicated
BDP1	SMC4	non_indicated
Contig18967_RC	AK022390	non_indicated
ADAM12	AMPD3	non_indicated
ADAM12	C10orf90	non_indicated
ADAM12	PLXNA4	non_indicated
KLKB1	CYP4V2	non_indicated
S100A9	LST1	non_indicated
S100A9	S100A8	non_indicated
S100A9	SERPINB1	non_indicated
S100A9	TREM1	non_indicated
S100A9	FCGR3A	non_indicated
S100A9	SLC11A1	non_indicated
LUM	FAP	non_indicated
LUM	ASPN	non_indicated
LUM	Contig48076_RC	non_indicated
CAMSAP1L1	PLEKHA5	non_indicated
CAMSAP1L1	Contig50905_RC	non_indicated
CAMSAP1L1	FIGN	non_indicated
CAMSAP1L1	Contig45469_RC	non_indicated
CAMSAP1L1	Contig14720_RC	non_indicated
CAMSAP1L1	ZNF268	non_indicated
CAMSAP1L1	NAV3	non_indicated
APOC1	HAMP	non_indicated
APOC1	NM_000041_sat	non_indicated
PPM1H	FAM101B	non_indicated
PTPRCAP	UTS2	non_indicated
PTPRCAP	ENST00000303432	non_indicated
Contig41277_RC	Contig10073_RC	non_indicated
Contig41277_RC	SLC16A7	non_indicated
Contig41277_RC	Contig44260_RC	non_indicated
Contig41277_RC	ACP1	non_indicated
BCAT1	SOAT1	non_indicated
CALHM2	NM_018594	non_indicated
GCLM	Contig1970_RC	non_indicated
GCLM	Contig51797_RC	non_indicated
GCLM	AK090686	non_indicated
TCF15	REEP2	non_indicated
TCF15	C8orf4	non_indicated
TCF15	LTF	non_indicated
TCF15	CHMP4C	non_indicated
TCF15	PKD1L1	non_indicated
TCF15	KIF25	non_indicated
TCF15	NTF3	non_indicated
TCF15	OR51E1	non_indicated
CST6	CA9	non_indicated
CST6	EPS8L1	non_indicated
CST6	CAPN6	non_indicated
CST6	RAB17	non_indicated
CST6	NPFFR2	non_indicated
FAM149A	CYP4V2	non_indicated
Contig20404_RC	AF147300	non_indicated
Contig20404_RC	AK022043	non_indicated
PFKFB3	HSS00100143	non_indicated
CD302	STON2	non_indicated
CD302	TBC1D12	non_indicated
Contig36520_RC	SAMD5	non_indicated
Contig36520_RC	PPP1R12B	non_indicated
Contig36520_RC	NM_153225	non_indicated
Contig36520_RC	hCT2321846	non_indicated
OR1A2	AK058047	non_indicated
CUBN	HLA-DRB4	non_indicated
CUBN	HLA-DRB3	non_indicated
NUFIP2	Contig31928_RC	non_indicated
NUFIP2	Contig38542_RC	non_indicated
DUSP2	GPR183	non_indicated
DUSP2	RGS1	non_indicated
DUSP2	CTLA4	non_indicated
DUSP2	HSS00292164	non_indicated
DUSP2	HSS00218614	non_indicated
ZNF148	ALKBH8	non_indicated
MED13L	Contig50403_RC	non_indicated
MED13L	PPP1R12B	non_indicated
MED13L	HSS00094685	non_indicated
DSTN	C10orf32	non_indicated
HTRA1	SPATA20	non_indicated
LCP1	IGSF6	non_indicated
LCP1	ITGB2	non_indicated
LCP1	CUX2	non_indicated
LCP1	Contig28102_RC	non_indicated
LCP1	KLHL6	non_indicated
LCP1	UBASH3B	non_indicated
MDFIC	HIBCH	non_indicated
MDFIC	SEC23A	non_indicated
MDFIC	UGP2	non_indicated
MDFIC	DBT	non_indicated
MDFIC	NPY5R	non_indicated
MDFIC	VPS26A	non_indicated
MDFIC	RP11-307F22.3	non_indicated
MDFIC	H2AFV	non_indicated
MDFIC	SLC25A16	non_indicated
PEA15	CASQ1	non_indicated
TPM2	NM_007281	non_indicated
RPRM	ID4	non_indicated
Contig27391_RC	KIAA1598	non_indicated
Contig27391_RC	CD84	non_indicated
Contig27391_RC	Contig8230_RC	non_indicated
Contig27391_RC	Contig28522_RC	non_indicated
Contig27391_RC	PIK3CG	non_indicated
Contig27391_RC	CYP1B1	non_indicated
Contig27391_RC	LAMP2	non_indicated
Contig27391_RC	PFKFB2	non_indicated
Contig27391_RC	C1orf96	non_indicated
Contig27391_RC	NUSAP1	non_indicated
Contig27391_RC	C11orf82	non_indicated
Contig27391_RC	SMPDL3A	non_indicated
Contig27391_RC	PTPRO	non_indicated
EPYC	KRT24	non_indicated
TAF9	Contig42006_RC	non_indicated
TAF9	ARMC1	non_indicated
TAF9	HMGN3	non_indicated
TAF9	BC031316	non_indicated
RUNX2	TMEM200A	non_indicated
CPE	HSS00083045	non_indicated
PLA2G5	C2orf58	non_indicated
TXNIP	EMP2	non_indicated
TXNIP	SMG6	non_indicated
ANGPT1	PCDH9	non_indicated
ANGPT1	TCF4	non_indicated
ANGPT1	RANBP3L	non_indicated
ANGPT1	COL24A1	non_indicated
ANGPT1	AL162044	non_indicated
ANGPT1	BC036581	non_indicated
PLXNC1	SLCO4C1	non_indicated
RPL10	DAD1	non_indicated
RPL10	RSE_00000807760	non_indicated
RPL10	ENST00000266592	non_indicated
RPL10	hCT1644716.1	non_indicated
SGPP2	SLC39A8	non_indicated
SGPP2	TRDV1	non_indicated
Contig40128_RC	AF086069	non_indicated
Contig14375_RC	RORA	non_indicated
Contig14375_RC	HSS00339940	non_indicated
Contig14375_RC	U66046	non_indicated
ITK	AB007863	non_indicated
ITK	STK17A	non_indicated
GOLGA4	TRIP11	non_indicated
GOLGA4	NIPBL	non_indicated
FOXN2	PYROXD1	non_indicated
FOXN2	AK095773	non_indicated
Contig44425_RC	Contig20404_RC	non_indicated
Contig44425_RC	MPZL3	non_indicated
Contig44425_RC	AJ227898	non_indicated
Contig44425_RC	AF090916	non_indicated
Contig44425_RC	NM_178531	non_indicated
ANXA8L2	BCO2	non_indicated
RGS2	SLC22A4	non_indicated
RGS2	NAMPT	non_indicated
RGS2	FAM129A	non_indicated
KATNAL1	AL080180	non_indicated
KATNAL1	Contig38965_RC	non_indicated
PVT1	NM_018118	non_indicated
PVT1	HSS00171579	non_indicated
LCP2	VAV1	non_indicated
LCP2	SLA	non_indicated
LCP2	INPP5D	non_indicated
LCP2	PAG1	non_indicated
AOC3	PYGL	non_indicated
AOC3	PLIN	non_indicated
AOC3	MCAM	non_indicated
AOC3	STAT5B	non_indicated
AOC3	PTPRF	non_indicated
AOC3	RNF157	non_indicated
AOC3	TUSC5	non_indicated
AOC3	YWHAG	non_indicated
AOC3	UNC84B	non_indicated
AOC3	CCDC3	non_indicated
RNASE2	ACPP	non_indicated
RNASE2	TIMD4	non_indicated
RNASE2	FCGR3A	non_indicated
RPS12	RPL36A	non_indicated
RPS12	RPS13	non_indicated
RPS12	hCT1817470.1	non_indicated
TBC1D24	Contig11523_RC	non_indicated
TBC1D24	TMEM169	non_indicated
STT3B	Contig19733_RC	non_indicated
STT3B	Contig25060_RC	non_indicated
STT3B	PRRC1	non_indicated
STT3B	AF085833	non_indicated
STT3B	HIST1H4C	non_indicated
STT3B	AF085924	non_indicated
AF131846	GFPT1	non_indicated
PGD	PIM1	non_indicated
PGD	GCLM	non_indicated
PGD	RSE_00000122977	non_indicated
PSORS1C2	NRXN1	non_indicated
PSORS1C2	FAT2	non_indicated
MSN	Contig8581_RC	non_indicated
MSN	Contig23853_RC	non_indicated
MSN	U63542	non_indicated
MSN	WSB1	non_indicated
MSN	Contig29016_RC	non_indicated
MSN	Contig45279_RC	non_indicated
MSN	AK022083	non_indicated
MSN	AK024800	non_indicated
Contig25944_RC	EPHA3	non_indicated
ZFP36	MAP3K8	non_indicated
ZFP36	JUN	non_indicated
ZFP36	KLF2	non_indicated
ZFP36	Contig21997_RC	non_indicated
ZFP36	BTG2	non_indicated
ZFP36	MCL1	non_indicated
ZFP36	HSS00137322	non_indicated
ZFP36	TNFAIP3	non_indicated
GPR64	USP6NL	non_indicated
EPAS1	AMOTL2	non_indicated
EPAS1	PAPPA2	non_indicated
EPAS1	LMCD1	non_indicated
EPAS1	SHROOM4	non_indicated
EPAS1	CCDC85A	non_indicated
EPAS1	AK024566	non_indicated
EML2	Contig54540_RC	non_indicated
EML2	ZNF182	non_indicated
EML2	CARHSP1	non_indicated
EML2	AF147433	non_indicated
INHBB	CLDN5	non_indicated
INHBB	RP1-21O18.1	non_indicated
KBTBD11	PKNOX2	non_indicated
MFAP5	FBN1	non_indicated
MFAP5	F10	non_indicated
MFAP5	Contig21619_RC	non_indicated
MFAP5	ASPN	non_indicated
MFAP5	CILP	non_indicated
MFAP5	LRRC17	non_indicated
MFAP5	C1QTNF4	non_indicated
MFAP5	SDC2	non_indicated
MFAP5	ANGPTL5	non_indicated
MFAP5	CXCR7	non_indicated
MFAP5	TRIM50	non_indicated
MFAP5	ABCC2	non_indicated
Contig44548_RC	NM_015934	non_indicated
Contig44548_RC	PGM2L1	non_indicated
NKX3-2	SOX15	non_indicated
NKX3-2	TCF21	non_indicated
NKX3-2	OLFML3	non_indicated
NKX3-2	GNAO1	non_indicated
NKX3-2	C1QTNF3	non_indicated
NKX3-2	RSPO3	non_indicated
NKX3-2	RAI2	non_indicated
NKX3-2	NCAM1	non_indicated
NKX3-2	RIMS4	non_indicated
NKX3-2	PRRT2	non_indicated
NKX3-2	CAMK2N1	non_indicated
NKX3-2	KAZALD1	non_indicated
NKX3-2	ZNF385B	non_indicated
CD86	CLEC4A	non_indicated
CD86	EVI2A	non_indicated
CD86	NPL	non_indicated
Contig41244_RC	Contig20749_RC	non_indicated
Contig41244_RC	Contig21200_RC	non_indicated
Contig41244_RC	Contig39909_RC	non_indicated
Contig41244_RC	Contig17195_RC	non_indicated
Contig41244_RC	AK026259	non_indicated
Contig41244_RC	PYROXD1	non_indicated
Contig41244_RC	ZNF268	non_indicated
Contig41244_RC	SRP72	non_indicated
Contig41244_RC	BC037932	non_indicated
Contig41244_RC	AL832820	non_indicated
C19orf12	RASAL2	non_indicated
USP2	MFSD2	non_indicated
USP2	BAIAP2	non_indicated
ALDH1L1	PTHR1	non_indicated
CHCHD10	NM_024308	non_indicated
CHCHD10	ABCC11	non_indicated
C20orf82	AMPH	non_indicated
C20orf82	CXCL14	non_indicated
IFITM2	IFITM3	non_indicated
CYS1	FZD1	non_indicated
CYS1	TMEM108	non_indicated
CYS1	HSD11B2	non_indicated
CYS1	TCTN2	non_indicated
CYS1	AK096857	non_indicated
SOD3	RGMA	non_indicated
SOD3	PPAP2B	non_indicated
AK3L1	CEPT1	non_indicated
AK3L1	hCT2276976	non_indicated
SIPA1L2	ERG	non_indicated
SIPA1L2	PARP9	non_indicated
KIAA0774	DDX25	non_indicated
KIAA0774	Contig39710_RC	non_indicated
KIAA0774	MARVELD2	non_indicated
GNG12	HSPA1B	non_indicated
AF070595	AK022430	non_indicated
AF070595	DYNC2H1	non_indicated
AF070595	LARP2	non_indicated
AF070595	C1orf9	non_indicated
AF070595	VPS13A	non_indicated
MAP2K1	PPIF	RASopathy_gene
MAP2K1	IRF8	RASopathy_gene
MAP2K1	ATP6V1B2	RASopathy_gene
MAP2K1	RRAS2	RASopathy_gene
MAP2K1	NAT12	RASopathy_gene
Contig16786_RC	AF086063	non_indicated
Contig16786_RC	HSS00016386	non_indicated
PTPRG	ZDBF2	non_indicated
GPR65	C13orf18	non_indicated
LGALS1	GPX4	non_indicated
LGALS1	L29376	non_indicated
LGALS1	PLAC9	non_indicated
Contig40585_RC	AL050168	non_indicated
Contig40585_RC	HSS00126740	non_indicated
Contig44890_RC	Contig54463_RC	non_indicated
Contig44890_RC	HSS00046238	non_indicated
SENP1	ARRDC4	non_indicated
SENP1	TMEM30B	non_indicated
SENP1	DENND5A	non_indicated
SENP1	TEK	non_indicated
SENP1	CPNE3	non_indicated
SENP1	FAM98A	non_indicated
SENP1	ARID5B	non_indicated
SENP1	WASF1	non_indicated
SENP1	KIAA1407	non_indicated
AADACL2	hCT1955536	non_indicated
Contig26150_RC	Contig8533_RC	non_indicated
Contig26150_RC	HSS00209932	non_indicated
Contig45266	AK022150	non_indicated
DAD1	MAGOHB	non_indicated
DAD1	C2CD2	non_indicated
ISOC1	PEX11A	non_indicated
ISOC1	PIGP	non_indicated
CSRP2	COL10A1	non_indicated
CSRP2	KCNA5	non_indicated
CSRP2	KCNMB4	non_indicated
CD84	CD180	non_indicated
F3	EFHD1	non_indicated
SESN1	FOLH1	non_indicated
CRHBP	HECW2	non_indicated
CRHBP	NMNAT2	non_indicated
CRHBP	CIT	non_indicated
CRHBP	SLC1A7	non_indicated
CRHBP	CLEC2L	non_indicated
DNASE1	NES	non_indicated
DNASE1	HOXB3	non_indicated
DNASE1	UBFD1	non_indicated
DNASE1	AF086452	non_indicated
DNASE1	HSS00209331	non_indicated
DNASE1	ANKRD32	non_indicated
DNASE1	DNAJB6	non_indicated
MALAT1	hCT2322040	non_indicated
MALAT1	HSS00344533	non_indicated
RPS27	RPL26	non_indicated
RPS27	hCT29540.1	non_indicated
RPS27	hCT8490.1	non_indicated
RPS27	hCT27974.2	non_indicated
RPS27	hCT10261.3	non_indicated
DUSP14	AB062477	non_indicated
NM_013307	Contig22179_RC	non_indicated
NM_013307	PTPRV	non_indicated
NM_013307	hCT32256.3	non_indicated
SLC16A9	NM_014668	non_indicated
SLC16A9	NRXN3	non_indicated
SLC16A9	BMP8A	non_indicated
TIMP1	RARRES1	non_indicated
TIMP1	S100A10	non_indicated
TIMP1	ENST00000256075	non_indicated
TIMP1	PDPN	non_indicated
DLEC1	DSCAML1	non_indicated
Contig30032_RC	PGR	non_indicated
Contig30032_RC	THSD7A	non_indicated
RUNX1T1	AK025100	non_indicated
PADI4	IL1R2	non_indicated
PADI4	ROPN1L	non_indicated
PADI4	AK022474	non_indicated
PADI4	CMTM2	non_indicated
PADI4	AF085978	non_indicated
PADI4	AK026679	non_indicated
TK1	CDCA5	non_indicated
TK1	NCAPH	non_indicated
TK1	KIAA0101	non_indicated
Contig63811_RC	FGFR1OP2	non_indicated
MAP4K3	LYST	non_indicated
MAP4K3	EDNRB	non_indicated
MAP4K3	KIAA1430	non_indicated
MAP4K3	NM_145809	non_indicated
PIM1	RASD1	non_indicated
SLC4A4	CFTR	non_indicated
Contig34605_RC	RMND5A	non_indicated
Contig34605_RC	Y13807	non_indicated
Contig34605_RC	UHMK1	non_indicated
Contig34605_RC	HSS00264849	non_indicated
Contig47196_RC	TMEM56	non_indicated
TTYH3	RUNX1	non_indicated
TTYH3	SDC3	non_indicated
TTYH3	GAA	non_indicated
TTYH3	AP2A2	non_indicated
TTYH3	FAM20C	non_indicated
TTYH3	PDIA4	non_indicated
TTYH3	TMEM104	non_indicated
TTYH3	IL2RA	non_indicated
TTYH3	hCT1779708.1	non_indicated
GRB7	PLAC2	non_indicated
GRB7	CCDC103	non_indicated
GRB7	THSD3	non_indicated
GRB7	FAM101A	non_indicated
GRB7	KCNK5	non_indicated
GRB7	U79293	non_indicated
CCL19	DNASE1L3	non_indicated
PIK3C2A	Contig30032_RC	non_indicated
PIK3C2A	PCGF5	non_indicated
PIK3C2A	ROCK2	non_indicated
PIK3C2A	Contig8533_RC	non_indicated
PIK3C2A	KIAA1430	non_indicated
PIK3C2A	Contig46411_RC	non_indicated
PIK3C2A	BC038203	non_indicated
Contig20953_RC	Contig19635_RC	non_indicated
Contig20953_RC	Contig47381_RC	non_indicated
Contig20953_RC	MEX3A	non_indicated
Contig20953_RC	AK022150	non_indicated
Contig20953_RC	CN265316	non_indicated
SLC6A6	AK093857	non_indicated
CCR2	FCER1A	non_indicated
Contig42977_RC	EDNRA	non_indicated
Contig42977_RC	STAT4	non_indicated
Contig42977_RC	RORB	non_indicated
Contig42977_RC	AK000795	non_indicated
Contig42977_RC	C1QTNF7	non_indicated
Contig42977_RC	HES6	non_indicated
MEF2C	AK000778	non_indicated
MEF2C	AF211977	non_indicated
CLK4	IFRD1	non_indicated
C1orf213	BC038720	non_indicated
GPR183	CXCR4	non_indicated
GPR183	BTLA	non_indicated
LAMP3	CCR7	non_indicated
LAMP3	CXCL9	non_indicated
LAMP3	AK025378	non_indicated
LAMP3	CCL22	non_indicated
LAMP3	C5orf20	non_indicated
Contig46244_RC	DAPP1	non_indicated
Contig46244_RC	RASSF5	non_indicated
Contig46244_RC	BIN2	non_indicated
Contig46244_RC	SNX20	non_indicated
Contig46244_RC	GBP5	non_indicated
Contig46244_RC	NLRP3	non_indicated
Contig33235_RC	AF147313	non_indicated
Contig33235_RC	AF330042	non_indicated
ELOVL7	PMS2L1	non_indicated
RPL37	RPS23	non_indicated
RPL37	RPL23	non_indicated
RPL37	RPS29	non_indicated
RPL37	ENST00000301505	non_indicated
RPL37	RPL37A	non_indicated
RPL37	hCT2268587	non_indicated
RPL37	hCT31002.2	non_indicated
HP	TNFSF14	non_indicated
WDR32	AK095250	non_indicated
WDR32	HSS00221516	non_indicated
WDR32	AK091662	non_indicated
CR1	F13A1	non_indicated
CR1	MANBA	non_indicated
BMPR2	SLC35A3	non_indicated
BMPR2	Contig46242_RC	non_indicated
BMPR2	GABPA	non_indicated
BMPR2	Contig46411_RC	non_indicated
