source	interaction_type	target	status
LSR	BN	RCSD1	non_indicated
MYO1F	BN	GYPC	non_indicated
MYO1F	BN	KIAA1949	non_indicated
MYO1F	BN	TCIRG1	non_indicated
ACVR1C	BN	LRRC8B	non_indicated
ACVR1C	BN	BC030101	non_indicated
C6orf117	BN	CADPS	non_indicated
C6orf117	BN	KIF3C	non_indicated
C6orf117	BN	ENST00000296057	non_indicated
C6orf117	BN	PFKP	non_indicated
C1QL1	BN	CCDC105	non_indicated
C1QL1	BN	RANBP3	non_indicated
NM_024978	BN	HSS00090278	non_indicated
ACVR1B	BN	ZC3H12B	non_indicated
ACVR1B	BN	GALNTL1	non_indicated
ABI3BP	BN	Contig47146_RC	non_indicated
ABI3BP	BN	ENPP6	non_indicated
ABI3BP	BN	COL4A6	non_indicated
ABI3BP	BN	COL8A2	non_indicated
LRRN3	BN	C1orf21	non_indicated
LRRN3	BN	FOXG1A	non_indicated
CLIC6	BN	Contig48945_RC	non_indicated
CLIC6	BN	ACADL	non_indicated
SCGN	BN	NM_175897	non_indicated
LRIG3	BN	CREB3L2	non_indicated
LRIG3	BN	FAT4	non_indicated
NAT6	BN	MPG	non_indicated
NM_018610	BN	Contig40923_RC	non_indicated
NM_018610	BN	NUCKS1	non_indicated
NM_018610	BN	XM_209765	non_indicated
NM_018610	BN	HSS00041590	non_indicated
NM_018610	BN	AF090918	non_indicated
NM_018610	BN	AF131770	non_indicated
NM_018610	BN	AW385677	non_indicated
AKT3	BN	TDO2	non_indicated
LRRN1	BN	FZD8	non_indicated
LRRN1	BN	PTGER1	non_indicated
GPR83	BN	Contig53080_RC	non_indicated
GPR83	BN	ANGPTL7	non_indicated
USP54	BN	Contig12727_RC	non_indicated
USP54	BN	ADIPOR2	non_indicated
USP54	BN	FBXL7	non_indicated
USP54	BN	hCT1957935.1	non_indicated
PLOD1	BN	PPP1R3F	non_indicated
TARBP1	BN	TASP1	non_indicated
TARBP1	BN	CCDC102A	non_indicated
TARBP1	BN	AF087999	non_indicated
TARBP1	BN	SGIP1	non_indicated
TARBP1	BN	C1orf90	non_indicated
TARBP1	BN	GOLGA8A	non_indicated
TARBP1	BN	AB023222	non_indicated
TARBP1	BN	HSS00371905	non_indicated
PRMT8	BN	HSPB3	non_indicated
PRMT8	BN	NM_153214	non_indicated
PRMT8	BN	ACTL6A	non_indicated
PRMT8	BN	C8orf79	non_indicated
PRMT8	BN	XM_211972	non_indicated
PRMT8	BN	HSS00173774	non_indicated
PRMT8	BN	XM_212208	non_indicated
PRMT8	BN	hCT2314166	non_indicated
SH3BP4	BN	HIP1	non_indicated
SH3BP4	BN	MTUS1	non_indicated
SH3BP4	BN	DOCK1	non_indicated
RASAL2	BN	MERTK	non_indicated
RASAL2	BN	HSS00020515	non_indicated
RASAL2	BN	XM_090880	non_indicated
RASAL2	BN	AL832976	non_indicated
KNDC1	BN	DSCAM	non_indicated
KNDC1	BN	NEUROD2	non_indicated
KNDC1	BN	MGAT5B	non_indicated
ADAMTS9	BN	LPL	non_indicated
ADAMTS9	BN	STC1	non_indicated
ADAMTS9	BN	TRPC4	non_indicated
ADAMTS9	BN	PI15	non_indicated
ADAMTS9	BN	GADD45A	non_indicated
ADAMTS9	BN	GPR44	non_indicated
ADAMTS9	BN	CRISPLD2	non_indicated
ADAMTS9	BN	COL4A1	non_indicated
ADAMTS9	BN	AF086069	non_indicated
C10orf111	BN	RCVRN	non_indicated
C10orf111	BN	TTC12	non_indicated
C10orf111	BN	TTC15	non_indicated
C10orf111	BN	PSPH	non_indicated
C10orf111	BN	KLRG1	non_indicated
C10orf111	BN	EFHB	non_indicated
C10orf111	BN	NM_173667	non_indicated
C10orf111	BN	C6orf12	non_indicated
C10orf111	BN	CEP250	non_indicated
C10orf111	BN	AK098597	non_indicated
C10orf111	BN	AJ001873	non_indicated
MYC	BN	CISH	non_indicated
MS4A7	BN	GIMAP2	non_indicated
SPG20	BN	AI869951_RC	non_indicated
SPG20	BN	SBF2	non_indicated
SPG20	BN	SFRS12	non_indicated
SPG20	BN	TMEM112	non_indicated
EPHA7	BN	PRLR	non_indicated
EPHA7	BN	MAMDC2	non_indicated
EPHA7	BN	GPR83	non_indicated
AHSA2	BN	KIAA1841	non_indicated
TUBA2	BN	NM_006082	non_indicated
TUBA2	BN	TUBA1	non_indicated
TUBA2	BN	XM_173704	non_indicated
HMCN1	BN	FN1	non_indicated
KTN1	BN	NEDD4	non_indicated
KTN1	BN	Contig30023_RC	non_indicated
KTN1	BN	Contig46777_RC	non_indicated
KTN1	BN	BC030087	non_indicated
KTN1	BN	U79300	non_indicated
KTN1	BN	HSS00296781	non_indicated
EFS	BN	SEMA3B	non_indicated
EFS	BN	C5orf4	non_indicated
EFS	BN	SLC25A13	non_indicated
EFS	BN	PAQR6	non_indicated
EFS	BN	TMEM125	non_indicated
STIP1	BN	UGCGL2	non_indicated
STIP1	BN	FKBP4	non_indicated
STIP1	BN	AF218021	non_indicated
ABCA11	BN	Contig33003_RC	non_indicated
RGS7	BN	PAIP1	non_indicated
RGS7	BN	AL117630	non_indicated
RGS7	BN	Contig45532_RC	non_indicated
RGS7	BN	CCNA1	non_indicated
RGS7	BN	GRM8	non_indicated
RGS7	BN	OSBPL10	non_indicated
RGS7	BN	AK095102	non_indicated
PLEKHA1	BN	SCAMP1	non_indicated
PLEKHA1	BN	CCDC6	non_indicated
GAS2L3	BN	MICALCL	non_indicated
STEAP2	BN	Contig49175_RC	non_indicated
STEAP2	BN	ZNF184	non_indicated
STEAP2	BN	AADACL1	non_indicated
STEAP2	BN	CA389076	non_indicated
STEAP2	BN	SLC9A6	non_indicated
VRK2	BN	HERC5	non_indicated
ABHD3	BN	ARSJ	non_indicated
RPE	BN	AI559539_RC	non_indicated
RPE	BN	PRKAB2	non_indicated
ANKRD37	BN	PCK1	non_indicated
RNF182	BN	VAV3	non_indicated
RNF182	BN	RERG	non_indicated
RNF182	BN	NR2E1	non_indicated
COL9A2	BN	GUP1	non_indicated
COL9A2	BN	PI16	non_indicated
TDRD10	BN	SMAD6	non_indicated
NM_012297	BN	H20829	non_indicated
GPAM	BN	ASCL1	non_indicated
GPAM	BN	SLC15A2	non_indicated
GPAM	BN	XM_210610	non_indicated
GPAM	BN	ELP4	non_indicated
GPAM	BN	ACBD7	non_indicated
C9orf88	BN	INSM1	non_indicated
C9orf88	BN	PXN	non_indicated
C9orf88	BN	CIDEA	non_indicated
C9orf88	BN	CEBPD	non_indicated
C9orf88	BN	NXN	non_indicated
C9orf88	BN	NM_025149	non_indicated
C9orf88	BN	COL18A1	non_indicated
C9orf88	BN	B4GALT1	non_indicated
C9orf88	BN	AF147321	non_indicated
GRM7	BN	TCERG1L	non_indicated
C21orf82	BN	hCT19110.3	non_indicated
IL18RAP	BN	MGAM	non_indicated
IL18RAP	BN	ARG1	non_indicated
IL18RAP	BN	NFE2	non_indicated
IL18RAP	BN	AQP9	non_indicated
IL18RAP	BN	MCTP2	non_indicated
IL18RAP	BN	CST7	non_indicated
IL18RAP	BN	PROK2	non_indicated
IL18RAP	BN	APOBEC3A	non_indicated
IL18RAP	BN	VNN2	non_indicated
CBX6	BN	KNDC1	non_indicated
CBX6	BN	AL831835	non_indicated
ID3	BN	SPARC	non_indicated
NM_175922	BN	MEIS1	non_indicated
NM_175922	BN	AF086028	non_indicated
NM_175922	BN	MAL	non_indicated
CCR1	BN	TGFBR1	non_indicated
CCR1	BN	ARHGAP30	non_indicated
TMC7	BN	SLC25A13	non_indicated
TMC7	BN	ELOVL1	non_indicated
TMC7	BN	AF088013	non_indicated
KCNH8	BN	HSD17B3	non_indicated
KCNH8	BN	DRD4	non_indicated
KCNH8	BN	TMTC4	non_indicated
KCNH8	BN	ATP10B	non_indicated
KCNH8	BN	GLDN	non_indicated
KCNH8	BN	WSB1	non_indicated
KCNH8	BN	NM_138698	non_indicated
KCNH8	BN	HSS00367153	non_indicated
KCNH8	BN	SREBF1	non_indicated
NM_017631	BN	SLC24A1	non_indicated
NM_017631	BN	RTP4	non_indicated
NM_017631	BN	SCGB1D2	non_indicated
NM_017631	BN	AK094031	non_indicated
SGPP1	BN	IGLV3-21	non_indicated
SGPP1	BN	SEC23A	non_indicated
SGPP1	BN	IDI1	non_indicated
SGPP1	BN	LIG4	non_indicated
SGPP1	BN	PCTK2	non_indicated
SGPP1	BN	IGSF4D	non_indicated
SGPP1	BN	AF090888	non_indicated
SGPP1	BN	BC041025	non_indicated
GRAP	BN	KRT84	non_indicated
GRAP	BN	XM_210438	non_indicated
FEM1C	BN	ATP6V1C1	non_indicated
HESX1	BN	Contig41005_RC	non_indicated
HESX1	BN	AGPAT3	non_indicated
HESX1	BN	ACADSB	non_indicated
HESX1	BN	C1orf97	non_indicated
HESX1	BN	HSS00342343	non_indicated
HESX1	BN	AK098198	non_indicated
PITPNC1	BN	Contig56513_RC	non_indicated
PITPNC1	BN	F3	non_indicated
PITPNC1	BN	SERPINE2	non_indicated
PITPNC1	BN	RHPN2	non_indicated
C1orf107	BN	HSS00225494	non_indicated
GAB1	BN	QKI	non_indicated
GAB1	BN	KCTD4	non_indicated
GAB1	BN	TTLL7	non_indicated
GAB1	BN	THAP9	non_indicated
GAB1	BN	HIST1H2AC	non_indicated
PELI3	BN	SCN1B	non_indicated
PELI3	BN	NDRG3	non_indicated
PELI3	BN	AK094270	non_indicated
PELI3	BN	AK094803	non_indicated
PELI3	BN	SLC17A6	non_indicated
HCN1	BN	AFF2	non_indicated
HCN1	BN	B3GALT2	non_indicated
B3GALNT1	BN	PKIA	non_indicated
B3GALNT1	BN	FAM38A	non_indicated
B3GALNT1	BN	Contig565_RC	non_indicated
B3GALNT1	BN	SLC16A14	non_indicated
B3GALNT1	BN	NDUFC2	non_indicated
B3GALNT1	BN	hCT2323868	non_indicated
TOB2	BN	Contig48014_RC	non_indicated
TOB2	BN	ENST00000300223	non_indicated
TOB2	BN	PRKX	non_indicated
TOB2	BN	HSS00093010	non_indicated
TOB2	BN	HSS00144494	non_indicated
SLC4A10	BN	Contig51808_RC	non_indicated
SLC4A10	BN	LSM11	non_indicated
SLC4A10	BN	CACNB2	non_indicated
SLC4A10	BN	NELL1	non_indicated
SLC4A10	BN	ATRNL1	non_indicated
SLC4A10	BN	DMXL2	non_indicated
SLC4A10	BN	B4GALT6	non_indicated
C11orf76	BN	SERPINB2	non_indicated
C11orf76	BN	Contig36928	non_indicated
C11orf76	BN	NM_198180	non_indicated
NRSN2	BN	SP6	non_indicated
NRSN2	BN	ATP6V0B	non_indicated
NRSN2	BN	RSE_00000137758	non_indicated
EGFLAM	BN	TBX15	non_indicated
DUSP19	BN	Contig50905_RC	non_indicated
DUSP19	BN	CMBL	non_indicated
DUSP19	BN	FBXL19	non_indicated
ALDH4A1	BN	MYOZ1	non_indicated
NM_024666	BN	FH	non_indicated
NM_024666	BN	MRPL15	non_indicated
NM_024666	BN	RTN4IP1	non_indicated
NM_024666	BN	FHOD3	non_indicated
NCF4	BN	PSCDBP	non_indicated
NCF4	BN	BCL2A1	non_indicated
NCF4	BN	MYO7A	non_indicated
NCF4	BN	NM_018690	non_indicated
PRSS16	BN	Contig47879_RC	non_indicated
PRSS16	BN	FAM87A	non_indicated
ARRDC3	BN	ELL2	non_indicated
ARRDC3	BN	HMGB2	non_indicated
FAM20A	BN	TNFRSF11B	non_indicated
FAM20A	BN	MGP	non_indicated
FAM20A	BN	PRRX2	non_indicated
FAM20A	BN	ALLC	non_indicated
FAM20A	BN	PTGDR	non_indicated
FAM20A	BN	ITIH2	non_indicated
KRT222P	BN	IMPG1	non_indicated
KRT222P	BN	SPINK2	non_indicated
KRT222P	BN	HECW1	non_indicated
KRT222P	BN	CACNA1D	non_indicated
KRT222P	BN	XM_115036	non_indicated
IFITM3	BN	TNFRSF1B	non_indicated
MAG	BN	TF	non_indicated
MAG	BN	PTPRH	non_indicated
MAG	BN	PPP1R14A	non_indicated
MAG	BN	TRPM6	non_indicated
NM_174959	BN	hCT1953811.1	non_indicated
BCAR3	BN	LGI1	non_indicated
C10orf78	BN	C15orf40	non_indicated
NM_153248	BN	ALB	non_indicated
NM_153248	BN	HSS00138245	non_indicated
TBXAS1	BN	ALOX5	non_indicated
TBXAS1	BN	CLEC7A	non_indicated
TBXAS1	BN	LAIR1	non_indicated
WWTR1	BN	TPM4	non_indicated
TOMM34	BN	ENST00000295220	non_indicated
BCAN	BN	COL20A1	non_indicated
FSTL5	BN	GLRA2	non_indicated
PCDH7	BN	AF035290	non_indicated
PCDH7	BN	NDST3	non_indicated
PCDH7	BN	MAMDC1	non_indicated
GM2A	BN	RARRES3	non_indicated
GM2A	BN	Contig31699_RC	non_indicated
ACSS1	BN	ENST00000274544	non_indicated
ACSS1	BN	TNS3	non_indicated
ACSS1	BN	NM_017990	non_indicated
ACSS1	BN	MLC1	non_indicated
ACSS1	BN	MYO10	non_indicated
ACSS1	BN	PAPLN	non_indicated
ACSS1	BN	HSS00347162	non_indicated
EDG7	BN	Contig37946_RC	non_indicated
NM_025149	BN	ACOX2	non_indicated
NM_025149	BN	CALML4	non_indicated
NM_025149	BN	NKD1	non_indicated
TUBB2B	BN	NRAS	RASopathy_gene
TUBB2B	BN	ACOX1	non_indicated
SIRT4	BN	Contig29699	non_indicated
SIRT4	BN	AJAP1	non_indicated
SIRT4	BN	U79293	non_indicated
SIRT4	BN	AK026119	non_indicated
IFI16	BN	SPATA13	non_indicated
EFCBP1	BN	SNX10	non_indicated
EFCBP1	BN	PTHR2	non_indicated
C6orf168	BN	AMPH	non_indicated
C6orf168	BN	CCDC34	non_indicated
C6orf168	BN	ARHGEF3	non_indicated
C6orf168	BN	PTTG1	non_indicated
NM_175884	BN	PMM2	non_indicated
ABHD7	BN	HACE1	non_indicated
ABHD7	BN	ENST00000241847	non_indicated
SMN2	BN	SMN1	non_indicated
PSMB8	BN	CAV2	non_indicated
PSMB8	BN	B2M	non_indicated
PSMB8	BN	HLA-F	non_indicated
PSMB8	BN	PSMB9	non_indicated
PSMB8	BN	PARP9	non_indicated
NDUFC2	BN	ZNF706	non_indicated
NDUFC2	BN	CHML	non_indicated
SLC26A1	BN	SLC22A4	non_indicated
SLC26A1	BN	ZNF605	non_indicated
IL4R	BN	LRRC32	non_indicated
IL4R	BN	SBNO2	non_indicated
IL4R	BN	ELOVL7	non_indicated
IL4R	BN	ACSL5	non_indicated
IL4R	BN	STARD8	non_indicated
IL4R	BN	DARC	non_indicated
IL4R	BN	BCL3	non_indicated
IL4R	BN	GSDMDC1	non_indicated
IL4R	BN	F11R	non_indicated
IL4R	BN	IL15RA	non_indicated
IL4R	BN	RTEL1	non_indicated
HIST4H4	BN	SP6	non_indicated
HIST4H4	BN	PAX3	non_indicated
HIST4H4	BN	BX537891	non_indicated
LGALS3BP	BN	TIMP2	non_indicated
HIST1H2BK	BN	EVI2B	non_indicated
STOM	BN	MRVI1	non_indicated
STOM	BN	MAOA	non_indicated
STOM	BN	LAMB3	non_indicated
STOM	BN	IGFBP7	non_indicated
HAPLN4	BN	LUZP1	non_indicated
C13orf1	BN	Contig24986	non_indicated
C13orf1	BN	Contig51566_RC	non_indicated
C13orf1	BN	PCNX	non_indicated
C13orf1	BN	DDHD2	non_indicated
C13orf1	BN	Contig38398_RC	non_indicated
C13orf1	BN	TXNDC13	non_indicated
C13orf1	BN	C6orf57	non_indicated
C13orf1	BN	RTF1	non_indicated
C13orf1	BN	DPP10	non_indicated
C13orf1	BN	NM_024666	non_indicated
C13orf1	BN	BC040287	non_indicated
C13orf1	BN	HSS00138593	non_indicated
SLFN11	BN	FGL2	non_indicated
ZNF25	BN	ODF2L	non_indicated
ZNF25	BN	PDE4D	non_indicated
ZNF25	BN	EIF5A2	non_indicated
ZNF25	BN	RBM11	non_indicated
ZNF25	BN	hCT1958566.1	non_indicated
DAAM2	BN	4-Sep	non_indicated
DAAM2	BN	Contig40685_RC	non_indicated
DAAM2	BN	KIF13B	non_indicated
PAPLN	BN	AL353946	non_indicated
DIRAS2	BN	AL117636	non_indicated
DIRAS2	BN	NM_032435	non_indicated
DIRAS2	BN	KRT222P	non_indicated
DIRAS2	BN	XM_166973	non_indicated
MCL1	BN	HRASLS	non_indicated
MCL1	BN	ZC3HAV1	non_indicated
MCL1	BN	DOCK6	non_indicated
FBXO16	BN	C1orf165	non_indicated
FBXO16	BN	NRIP3	non_indicated
FBXO16	BN	AK092375	non_indicated
PROX1	BN	KCNK10	non_indicated
COL24A1	BN	COL5A2	non_indicated
PREP	BN	Contig10653_RC	non_indicated
PREP	BN	Contig40959_RC	non_indicated
AADACL1	BN	TSPYL1	non_indicated
AADACL1	BN	C11orf69	non_indicated
CUL3	BN	HSS00176041	non_indicated
CUL3	BN	AK054772	non_indicated
CRB2	BN	C10orf114	non_indicated
CRB2	BN	PFKFB4	non_indicated
CHN2	BN	BC038570	non_indicated
ZNF533	BN	MPPED1	non_indicated
ZNF533	BN	RPUSD4	non_indicated
ZNF533	BN	GALNT9	non_indicated
NM_024841	BN	Contig24252_RC	non_indicated
NM_024841	BN	CBR1	non_indicated
NPM2	BN	TNNT2	non_indicated
NPM2	BN	MYBBP1A	non_indicated
NPM2	BN	ZDHHC8	non_indicated
NPM2	BN	ZNF179	non_indicated
MT1X	BN	hCT2324063	non_indicated
TRIM21	BN	BATF2	non_indicated
SIPA1	BN	KIF1C	non_indicated
SIPA1	BN	Contig404	non_indicated
SIPA1	BN	TNIP2	non_indicated
SIPA1	BN	SLC43A3	non_indicated
SIPA1	BN	STK10	non_indicated
SIPA1	BN	TMC6	non_indicated
SIPA1	BN	TRIP10	non_indicated
SIPA1	BN	TMC8	non_indicated
SIPA1	BN	SLC4A2	non_indicated
PEX11B	BN	CABYR	non_indicated
PEX11B	BN	MPP1	non_indicated
PEX11B	BN	AB051511	non_indicated
CHAF1B	BN	MRPS30	non_indicated
BBS7	BN	COL10A1	non_indicated
BBS7	BN	RSE_00000531205	non_indicated
UBE2E2	BN	CHST1	non_indicated
UBE2E2	BN	ARMC9	non_indicated
UBE2E2	BN	MICAL2	non_indicated
UBE2E2	BN	YWHAG	non_indicated
COL4A1	BN	Contig39389_RC	non_indicated
COL4A1	BN	EDNRA	non_indicated
COL4A1	BN	JAG1	non_indicated
COL4A1	BN	VEGFC	non_indicated
COL4A1	BN	ALG9	non_indicated
COL4A1	BN	ENPEP	non_indicated
COL4A1	BN	PTGER1	non_indicated
COL4A1	BN	SULT1B1	non_indicated
COL4A1	BN	COL4A2	non_indicated
COL4A1	BN	MALL	non_indicated
IL15RA	BN	TEAD4	non_indicated
IL15RA	BN	SH3BP2	non_indicated
IL15RA	BN	PLA1A	non_indicated
IL15RA	BN	SEMA3F	non_indicated
IL15RA	BN	CSDA	non_indicated
SOX7	BN	SLC26A2	non_indicated
SOX7	BN	IER3	non_indicated
PRKD3	BN	Contig27741_RC	non_indicated
PRKD3	BN	B3GNT5	non_indicated
PRKD3	BN	TMEM123	non_indicated
PRKD3	BN	NM_024049	non_indicated
PRKD3	BN	TMEM133	non_indicated
PRKD3	BN	YES1	non_indicated
PGM2L1	BN	CPNE4	non_indicated
PGM2L1	BN	CNIH3	non_indicated
HIST1H2BN	BN	HIST1H2BM	non_indicated
CACNA1A	BN	Contig18967_RC	non_indicated
CACNA1A	BN	IGSF9B	non_indicated
CACNA1A	BN	ENST00000290053	non_indicated
SVIL	BN	GATA6	non_indicated
SVIL	BN	VGLL3	non_indicated
SVIL	BN	C1orf24	non_indicated
ANTXR1	BN	PDLIM3	non_indicated
ANTXR1	BN	Contig54847_RC	non_indicated
ANTXR1	BN	TEGT	non_indicated
TMEM165	BN	TRPM6	non_indicated
TMEM165	BN	AK056534	non_indicated
EBNA1BP2	BN	ENST00000296045	non_indicated
RHBDL2	BN	HSS00181268	non_indicated
JPH3	BN	C6orf137	non_indicated
JPH3	BN	NM_014731	non_indicated
JPH3	BN	LRRC62	non_indicated
JPH3	BN	KCNN1	non_indicated
NM_175894	BN	AL133090	non_indicated
NM_175894	BN	GLB1L3	non_indicated
NM_175894	BN	ZNF533	non_indicated
NM_175894	BN	HSS00013911	non_indicated
NM_175894	BN	AI279148	non_indicated
CHRNA7	BN	ABCC6	non_indicated
HIST1H4E	BN	HIST1H4C	non_indicated
PTGDR	BN	SIX1	non_indicated
PTGDR	BN	PDGFD	non_indicated
PTGDR	BN	MEOX2	non_indicated
HIST1H2BM	BN	ATP6V0E1	non_indicated
HIST1H2BM	BN	HIST1H2AC	non_indicated
HIST1H2BM	BN	HIST1H2BK	non_indicated
PLOD2	BN	Contig56026_RC	non_indicated
PLOD2	BN	HGF	non_indicated
PLOD2	BN	AL110176	non_indicated
MAP1A	BN	MAST1	non_indicated
MAP1A	BN	NCDN	non_indicated
MAP1A	BN	HRH3	non_indicated
PRRT1	BN	RND1	non_indicated
PRRT1	BN	ACVR1B	non_indicated
PRRT1	BN	AL831835	non_indicated
GAP43	BN	RSE_00000565165	non_indicated
DLL4	BN	ADORA2A	non_indicated
DLL4	BN	BCL6B	non_indicated
DLL4	BN	AK092472	non_indicated
NM_173713	BN	EDG5	non_indicated
NM_173713	BN	RAVER1	non_indicated
NM_173713	BN	HSS00327785	non_indicated
NM_173713	BN	XM_116196	non_indicated
NRBP2	BN	DOK3	non_indicated
NRBP2	BN	SORCS2	non_indicated
NRBP2	BN	ZFYVE16	non_indicated
NRBP2	BN	HESX1	non_indicated
HLA-DPA1	BN	IRF5	non_indicated
HLA-DPA1	BN	NM_172004	non_indicated
IGFBP6	BN	TSC22D3	non_indicated
SLC9A9	BN	PPAPDC1A	non_indicated
SLC9A9	BN	PIR	non_indicated
SLC9A9	BN	AF131813	non_indicated
COL18A1	BN	SCUBE3	non_indicated
COL18A1	BN	CNN2	non_indicated
GPM6B	BN	GATM	non_indicated
GPM6B	BN	COX7A1	non_indicated
GPM6B	BN	PSAT1	non_indicated
CSMD3	BN	USP6	non_indicated
CSMD3	BN	NM_014715	non_indicated
EYA1	BN	FLRT2	non_indicated
PRSS12	BN	FNDC1	non_indicated
PRSS12	BN	DEFA4	non_indicated
PRSS12	BN	NUDT10	non_indicated
HIF3A	BN	PPP1R1B	non_indicated
HIF3A	BN	ADAM33	non_indicated
BRUNOL4	BN	GREM2	non_indicated
BRUNOL4	BN	TMEM123	non_indicated
BRUNOL4	BN	ATCAY	non_indicated
BRUNOL4	BN	HSS00100143	non_indicated
BRUNOL4	BN	AF088005	non_indicated
EIF1AY	BN	DDX3Y	non_indicated
EIF1AY	BN	HSFY1	non_indicated
EIF1AY	BN	JARID1D	non_indicated
EIF1AY	BN	CYorf15A	non_indicated
EIF1AY	BN	CYorf14	non_indicated
ZIC2	BN	FZD1	non_indicated
ZIC2	BN	FZD7	non_indicated
ZIC2	BN	Contig55048_RC	non_indicated
ZIC2	BN	GLI3	non_indicated
ZIC2	BN	MSX1	non_indicated
ZIC2	BN	WNT6	non_indicated
B3GNT4	BN	HAVCR2	non_indicated
UBXD3	BN	CCR6	non_indicated
UBXD3	BN	ENST00000295286	non_indicated
CX3CR1	BN	IGSF6	non_indicated
CX3CR1	BN	P2RY12	non_indicated
CX3CR1	BN	P2RY13	non_indicated
CX3CR1	BN	CLEC9A	non_indicated
CX3CR1	BN	BC030092	non_indicated
CSPG5	BN	Contig38388_RC	non_indicated
CSPG5	BN	SLC7A10	non_indicated
CSPG5	BN	ARRDC3	non_indicated
CSPG5	BN	WFDC1	non_indicated
COL4A4	BN	Contig39389_RC	non_indicated
CNTNAP2	BN	REPS2	non_indicated
CNTNAP2	BN	AK090935	non_indicated
GPM6A	BN	LZTFL1	non_indicated
CCDC117	BN	DNAJB1	non_indicated
CCDC117	BN	THAP2	non_indicated
CCDC117	BN	SNHG3	non_indicated
BCAM	BN	C1orf164	non_indicated
SIX5	BN	TMEM51	non_indicated
SIX5	BN	TCF7L1	non_indicated
SIX5	BN	BOC	non_indicated
SIX5	BN	AF086149	non_indicated
SIX5	BN	EYA2	non_indicated
SIX5	BN	EFNB1	non_indicated
SIX5	BN	TDRD10	non_indicated
RAI14	BN	SPARC	non_indicated
TBC1D8B	BN	FRYL	non_indicated
OSBPL10	BN	SMYD2	non_indicated
OSBPL10	BN	TMEM163	non_indicated
OSBPL10	BN	OCA2	non_indicated
RAB3A	BN	ATP1A3	non_indicated
RAB3A	BN	BC027847	non_indicated
RAB3A	BN	CKMT1A	non_indicated
RBM3	BN	AL050061	non_indicated
RBM3	BN	AF136408	non_indicated
RBM3	BN	ACADSB	non_indicated
RBM3	BN	ENST00000236199	non_indicated
RBM3	BN	NM_032623	non_indicated
RBM3	BN	PDK1	non_indicated
RBM3	BN	C21orf122	non_indicated
RBM3	BN	SUV420H1	non_indicated
RBM3	BN	GPATC2	non_indicated
RBM3	BN	AF511647	non_indicated
RBM3	BN	HSS00009331	non_indicated
RBM3	BN	BC030122	non_indicated
ZDHHC23	BN	CSRP1	non_indicated
ZDHHC23	BN	HTR4	non_indicated
GPR144	BN	HBG1	non_indicated
GPR144	BN	NM_153368	non_indicated
GPR144	BN	KRT1	non_indicated
B4GALT1	BN	SLC7A2	non_indicated
B4GALT1	BN	AK055527	non_indicated
DNAJC12	BN	SLC25A4	non_indicated
TCBA1	BN	KIAA1522	non_indicated
CHM	BN	OXCT1	non_indicated
CHM	BN	Contig39132_RC	non_indicated
CHM	BN	TRIM23	non_indicated
CHM	BN	MTX2	non_indicated
CHM	BN	RASA1	non_indicated
PARP12	BN	MX2	non_indicated
DOK6	BN	FLNC	non_indicated
DOK6	BN	SLC39A1	non_indicated
NM_152519	BN	HSS00142930	non_indicated
FBXO34	BN	PANX1	non_indicated
FBXO34	BN	MORF4L2	non_indicated
FBXO34	BN	RAPGEF2	non_indicated
ZNF366	BN	C1orf64	non_indicated
ELF2	BN	PCSK7	non_indicated
XM_068475	BN	NM_006009	non_indicated
AK095549	BN	SLC25A27	non_indicated
AK095549	BN	Contig38965_RC	non_indicated
AK095549	BN	Contig39122_RC	non_indicated
AK095549	BN	RGMB	non_indicated
AK095549	BN	PTGER3	non_indicated
AK095549	BN	C6orf157	non_indicated
hCT1639904.2	BN	ATP5H	non_indicated
hCT1639904.2	BN	XM_066617	non_indicated
FIGLA	BN	hCT1971337.1	non_indicated
XM_209625	BN	ENST00000294839	non_indicated
XM_209625	BN	hCT1832813.1	non_indicated
AK096481	BN	CAMK2N1	non_indicated
AK096481	BN	AL831861	non_indicated
AK096481	BN	HSS00031488	non_indicated
HSS00090278	BN	MLXIP	non_indicated
HSS00090278	BN	Contig10434_RC	non_indicated
HSS00090278	BN	AF318328	non_indicated
HSS00090278	BN	AF086001	non_indicated
HSS00090278	BN	HSS00185415	non_indicated
hCT1955556	BN	PPP1R1C	non_indicated
hCT1955556	BN	APOD	non_indicated
hCT1955556	BN	NKD1	non_indicated
BC037880	BN	GRM7	non_indicated
XM_210146	BN	RPS27	non_indicated
XM_210146	BN	RPS2	non_indicated
XM_210146	BN	RPS18	non_indicated
XM_210146	BN	hCT10008.2	non_indicated
XM_063552	BN	RQCD1	non_indicated
XM_063552	BN	VLDLR	non_indicated
XM_063552	BN	CPEB1	non_indicated
XM_063552	BN	HIF3A	non_indicated
hCT1641284.2	BN	PTPLAD1	non_indicated
HSS00303655	BN	HSS00256627	non_indicated
hCT1970968.1	BN	PDK1	non_indicated
hCT1970968.1	BN	CTSB	non_indicated
hCT1970968.1	BN	NM_176827	non_indicated
RFPL1S	BN	CA13	non_indicated
RFPL1S	BN	PSIP1	non_indicated
RFPL1S	BN	GPRASP2	non_indicated
RFPL1S	BN	VSNL1	non_indicated
RFPL1S	BN	JAKMIP1	non_indicated
RFPL1S	BN	hCT1815989.2	non_indicated
HSS00062828	BN	SIX3	non_indicated
XM_169397	BN	TPTE2	non_indicated
