source	target
GPAA1	WDR34
GPAA1	CPSF3L
TRAPPC9	ZNF628
MAP3K11	DGKZ
MAP3K11	VPS26B
MAP3K11	SRC
MAP3K11	LOC645722
MAP3K11	MLLT6
PYY	TNNC1
PYY	CNFN
TNNC1	LOC375295
TNNC1	OSR1
TNNC1	CLCNKB
TNNC1	COL2A1
TNNC1	HOXD11
MVP	MFSD3
MVP	TMEM54
MVP	LOC100507047
MVP	SAPCD2
MVP	DPP3
MVP	ARHGEF5
MVP	FLNB
ARHGEF5	DEDD2
ARHGEF5	PRKCA
ARHGEF5	RIPK3
ARHGEF5	LINC00543
ARHGEF5	F12
FLNB	ZNF341
FLNB	ARF3
FLNB	RPP25
FLNB	AIFM2
FLNB	GPT2
ABHD11	ZCCHC10
ABHD11	TINAG
ZCCHC10	DHDDS
LYVE1	SPARCL1
SPARCL1	TMOD2
SPARCL1	AXL
SPARCL1	MPDZ
SPARCL1	AKAP12
SPARCL1	RHOJ
SPARCL1	MAGI2-AS3
PRPS2	RALGAPA1
PRPS2	SNTB1
PRPS2	TSPAN6
PRPS2	SUB1
PRPS2	CAAP1
PRPS2	DCBLD2
PRPS2	SLX1A
PRPS2	CHD6
PRPS2	STAU2
SUB1	QTRTD1
SLX1A	BTD
CHD6	NBEA
CHD6	ALG13
CHD6	TMEM194A
CHD6	PDCD5
BUB3	E2F7
G6PC	MRO
G6PC	SLC6A4
CYP3A7	CLIC6
CYP3A7	CHRFAM7A
LRRC28	LOC100287896
LRRC28	C1orf177
HK1	C17orf79
HK1	PLCXD1
HK1	WIPF3
HK1	KCNN4
HK1	SOD3
HK1	LOC90784
HK1	UPP1
KCNN4	HSPB1
SOD3	SLC17A9
SOD3	LARP6
SOD3	ARMC9
SOD3	RGL3
SOD3	CCDC74A
SOD3	GPC1
SOD3	FAHD2B
SOD3	CCDC149
SOD3	WNT5B
SOD3	MTMR9LP
SOD3	NOL3
UPP1	SERPINB8
UPP1	CXXC4
UPP1	LOC100506714
UPP1	SLCO2A1
UPP1	OASL
UPP1	METRNL
UPP1	SERTAD1
UPP1	SESN3
CMAS	FUCA1
CMAS	LOC647859
CMAS	GLYR1
CMAS	ATP5G3
CMAS	CYB5B
CMAS	PPARG
CMAS	CALM1
CMAS	GDE1
CALM1	ARL15
CALM1	TM2D1
CALM1	LOC100507375
CALM1	TRAK1
GDE1	PTPRB
GDE1	LSM4
GDE1	RELL1
GDE1	GTF2A2
GDE1	CCZ1
HNMT	LOC653501
HNMT	C14orf142
C14orf142	NAT1
C14orf142	ALG14
C14orf142	PIGL
RNASEH2A	TUBG1
LOC100287723	ALDH1L2
LOC100287723	EAF2
LOC100287723	LOC642838
LOC100287723	IGLV1-44
EAF2	CTSC
EAF2	DNASE2
EAF2	PPAPDC1B
EAF2	B9D1
LOC642838	LOC100130100
LOC642838	IGHD
IGLV1-44	IGLV6-57
IGLV1-44	IGLC1
IGLV1-44	SMARCB1
IGLV1-44	IGKC
IGLV1-44	IGLJ3
ICAM3	HIST2H2AA3
ICAM3	SEMA4A
DEF6	ZNF101
DEF6	MAL
DEF6	PABPC1L
DEF6	KCNAB2
DEF6	STAT5A
DEF6	HMHA1
DEF6	CTRL
DEF6	P2RX1
DEF6	C17orf62
DEF6	FERMT3
DEF6	RASAL3
STAT5A	CD300LF
STAT5A	FERMT3
STAT5A	NFKBID
HMHA1	MAN2B1
HMHA1	MLLT6
HMHA1	MGC23284
C17orf62	ERCC1
C17orf62	SYTL1
C17orf62	PPM1F
C17orf62	PIEZO1
C17orf62	VAMP1
C17orf62	SH3TC1
C17orf62	WDR54
TROVE2	MTDH
TROVE2	XPR1
TROVE2	C5orf24
TROVE2	LOC100134445
BPTF	CEP89
BPTF	ZNF37A
BPTF	ANKRD36B
BPTF	HECTD1
PHF3	RIF1
PHF3	AFF1
ELF1	SETD2
ELF1	WASF2
ELF1	MLL5
SEC24D	STARD4
SEC24D	SGMS1
SEC24D	ALCAM
SEC24D	PAQR3
PAQR3	LRRC40
PAQR3	C9orf64
PNOC	CD180
PNOC	ADORA2A
CD180	KLHL6
ADORA2A	NINJ2
SRFBP1	TXLNA
TXLNA	PMS2P5
TXLNA	HNRNPH1
GZMA	FASLG
EEF2K	MICAL3
RFWD3	LUC7L2
PPP1R7	SMTN
PPP1R7	C16orf13
PPP1R7	PPP4C
PPP1R7	CCDC22
PPP1R7	APOA1BP
APOA1BP	PRADC1
APOA1BP	SDSL
FKBP8	SYMPK
FKBP8	PLEKHM2
FKBP8	SCAND1
FKBP8	ZNF628
FKBP8	ARSA
FKBP8	ZGPAT
FKBP8	TSSC4
SYMPK	AP5Z1
SYMPK	BIN1
SYMPK	ZNF865
SYMPK	ACAP3
SYMPK	C9orf16
SYMPK	ARL6IP4
SYMPK	C19orf60
SYMPK	POLD1
ZGPAT	HCFC1R1
ZGPAT	CLIP2
ZGPAT	MAD1L1
ZGPAT	DHX34
TSSC4	OTUB1
TSSC4	CCDC124
TSSC4	BMPR2
TSSC4	PPAN
TSSC4	MIR4784
TASP1	RAD51AP1
TASP1	SLC35B3
TASP1	ZNF506
COL7A1	GNA15
COL7A1	LOC388210
COL7A1	LBP
COL7A1	SLC4A11
COL7A1	STRA6
COL7A1	CSF3
COL7A1	CRABP2
SLC4A11	MSLN
SLC4A11	KLK8
CSF3	NFE2
CSF3	HP
CSF3	SLC11A1
CSF3	DNAAF1
CSF3	KRT16
CSF3	MMP13
CSF3	C19orf59
CRABP2	SBSN
RSL24D1	DIMT1
LRRC19	FAM110C
LRRC19	CEBPB
LRRC19	MPP7
LRRC19	PIP5K1B
LRRC19	MAGI3
LRRC19	EPB41L4B
LRRC19	SDHD
LRRC19	ENTPD5
LRRC19	HIST1H2BH
MPP7	MAP3K5
PIP5K1B	KLF4
PIP5K1B	LGR4
PIP5K1B	BCAR3
PIP5K1B	FBXO8
PIP5K1B	PRSS12
PIP5K1B	SDHD
MAGI3	STAG3L4
MAGI3	SHROOM3
MAGI3	NMNAT1
EPB41L4B	PTPRR
EPB41L4B	KIAA1804
EPB41L4B	EMR2
EPB41L4B	BMP8B
EPB41L4B	HNF4A
EPB41L4B	OLFML2B
EPB41L4B	PPARGC1A
EPB41L4B	PPARGC1B
EPB41L4B	MTMR11
EPB41L4B	NTNG2
EPB41L4B	PLEKHH1
EPB41L4B	SLC26A2
EPB41L4B	NR3C2
EPB41L4B	TMCC3
EPB41L4B	FAM70B
EPB41L4B	KIAA1522
EPB41L4B	PTPN21
ENTPD5	ADAM1
ENTPD5	SH3BGRL2
ENTPD5	CDKN2B
ENTPD5	HAPLN3
ENTPD5	CD82
ENTPD5	EXPH5
ENTPD5	HOXD-AS1
ENTPD5	EPB41L4B
ENTPD5	AHCYL2
ARFGAP1	SHC2
MIR4691	MTX1
MIR4691	TUFM
MIR4691	AP2S1
TUFM	ZNF341
TUFM	DCXR
TUFM	MRPS12
TUFM	POMZP3
TUFM	LONP1
TUFM	FAM86B1
TUFM	TMCO4
TUFM	CCDC22
TUFM	EIF3K
TUFM	DUS1L
TUFM	CDK16
TUFM	EIF3C
TUFM	C16orf58
TUFM	RNASEH2A
AP2S1	PPP4C
CTNNA1	NIPAL1
CTNNA1	STAG2
FAM50A	ZNF581
FAM50A	FHOD1
FHOD1	IL4R
STOML1	C16orf55
CDH5	ERG
CDH5	MYCT1
CDH5	LHX6
FAM171B	ZNF167
FAM171B	ST3GAL6
FAM171B	LDB2
FAM171B	PRKD1
LDB2	ZNF521
LDB2	LMO2
PRKD1	MCC
PRKD1	AMIGO2
GK	LOC100134361
GK	IFIT3
GK	GPAT2
GK	GK3P
GK	BST1
GK	CA13
GK	BACH1
GK	FLJ90757
SEPP1	PIWIL2
GON4L	KIAA0100
GON4L	2-Sep
GON4L	MED1
MED1	USP47
SCG2	SCGN
SCG2	RIMBP2
SCGN	PRPH
RIMBP2	KIF5C
RIMBP2	RFX6
RIMBP2	TPH1
RIMBP2	ARX
GPR171	KLRD1
GPR171	GIMAP1-GIMAP5
KLRD1	PRF1
GIMAP1-GIMAP5	ARHGEF6
GIMAP1-GIMAP5	ST3GAL5
IRF6	SYTL4
PRR15	OVOL1
PRR15	PEX26
PRR15	ACOT8
PRR15	CDX2
PRR15	CGN
FXYD5	ICAM2
FXYD5	TTC9
CXCR4	TSC22D3
CXCR4	RGS1
CXCR4	GVINP1
CXCR4	C16orf54
RGS1	ZNF331
RGS1	KLF2
GVINP1	CNTRL
GVINP1	EPHA1-AS1
C16orf54	C9orf91
C16orf54	LOC100506831
ZNF675	DAAM1
ZNF675	LOC100271832
ZNF675	CDC42EP3
METTL1	C3orf75
MMP25	SIGLEC5
ETFDH	SLC25A20
ETFDH	SLC27A2
ETFDH	GCOM1
ETFDH	SULT1A1
SLC25A20	VSIG10L
SLC25A20	SPHK2
SLC25A20	LRRC66
SLC25A20	CRYL1
SLC25A20	TMEM139
SULT1A1	SLX1A-SULT1A3
SULT1A1	CAMK2N1
BTF3L4	CREBZF
BTF3L4	CCNG2
BTF3L4	ALG10
BTF3L4	RASA2
BTF3L4	CNEP1R1
BTF3L4	CDC73
BTF3L4	CNOT8
BTF3L4	ARL2BP
BTF3L4	UTP23
BTF3L4	EXOC5
BTF3L4	CREB1
BTF3L4	KLF11
BTF3L4	CLASP2
BTF3L4	SMARCAD1
BTF3L4	SPRY1
BTF3L4	CDK12
CDC73	HERC3
CDC73	KDSR
CDC73	WHSC1L1
CNOT8	OIP5-AS1
CNOT8	CHMP1B
CNOT8	EIF4A2
CNOT8	C1orf63
CNOT8	DERL1
CNOT8	STX7
CNOT8	BMPR1A
CNOT8	TMEM14B
CNOT8	PLP1
EXOC5	TRIM33
EXOC5	PRRG1
KLF11	HAS2
SPRY1	PTPRB
SPRY1	BRMS1L
SPRY1	FZD1
SPRY1	USP31
HNF4A	TMEM45B
MUC1	WIPF3
MUC1	GPX2
MUC1	ADAMTS15
MUC1	ASRGL1
MUC1	BIK
MUC1	TNFSF13
HCFC1R1	CLASRP
HCFC1R1	IGFBP6
IGFBP6	MXRA8
CISD3	AGPAT2
CISD3	LOC389332
RNF31	FLYWCH1
RNF31	ADCY4
RNF31	APC
RNF31	DOM3Z
ADCY4	GALNTL4
ADCY4	MTMR9LP
APC	GOLGA4
DOM3Z	PEX14
DOM3Z	LRP5L
MED25	MED13
MED25	ISYNA1
MED25	FAM125B
MED25	SZT2
MED13	RBM47
MED13	ZFAND6
MED13	DNAJC16
TNPO1	SLC30A5
SLC30A5	KANSL1L
SLC30A5	PGK1
SLC30A5	FUT4
SLC30A5	UBXN8
SLC30A5	RLIM
SLC30A5	COG6
SLC30A5	NFXL1
DIMT1	RPL23
DIMT1	GLRX3
DIMT1	MINA
MRPS31	PNPT1
MRPS31	REXO2
SSBP2	ZNF227
HNRNPR	PALLD
HNRNPR	CHD1L
HNRNPR	RRM1
HNRNPR	API5
PLGLB1	PLGLA
SLC25A33	OASL
SLC25A33	FLJ35024
PAQR5	SERF1A
PAQR5	FAM47E
PAQR5	KIAA2022
PAQR5	HOXA5
PAQR5	HSD3B2
PAQR5	C7orf10
LOC100286922	SMTNL2
LOC100286922	ACOX1
GPR124	TSPAN18
TSPAN18	PTPRM
EGR3	PMAIP1
EGR3	BTG2
EGR3	EGR2
EGR2	CCL3
EGR2	RGS1
KCND3	SMOC2
KCND3	DNM3
TSTA3	PSMB10
TSTA3	IDH2
TSTA3	C8orf73
TSTA3	C19orf10
TSTA3	ASS1
TSTA3	RTEL1
TSTA3	TNFSF13
HAPLN3	IL2RA
HAPLN3	C1R
HAPLN3	PLA1A
HAPLN3	PRRX1
HAPLN3	CBR3
HAPLN3	RTEL1-TNFRSF6B
HAPLN3	C17orf96
HAPLN3	ICAM1
HAPLN3	SOCS1
HAPLN3	FADS1
HAPLN3	CCDC109B
HAPLN3	PIM2
ICAM1	CCL4
ICAM1	ZC3H12A
ICAM1	GPR84
ICAM1	DRAM1
C15orf39	SLC35E4
SH3D21	ANGPTL4
CHPT1	MOB3B
CHPT1	SHMT1
CHPT1	PET117
PET117	APLP2
PET117	ANKS4B
OSTC	GLRX
OSTC	TMED5
OSTC	LOC100652805
LOC100652805	METTL9
LOC100652805	TPM4
LOC100652805	PGK1
LOC100652805	MSH6
PTPLAD1	C6orf62
PTPLAD1	PRPF4
PTPLAD1	KPNA3
LOC100652777	TMEM61
LOC100652777	AK1
LOC100652777	PCBP1-AS1
NUDT22	RBM25
NUDT22	CHID1
RBM25	CCAR1
LOC692247	MIA
LOC692247	WDR52
WDR52	MLPH
CALU	SETD7
CALU	HSPA13
CALU	ANXA5
CALU	CTGF
CALU	CEP19
CALU	ARF4
CALU	ERLEC1
ANXA5	DUSP14
ANXA5	IPO11
ANXA5	USP15
ANXA5	PRR16
CEP19	NME7
ARF4	SSR3
ARF4	EIF4E
ARF4	GPX8
ARF4	GPCPD1
ARF4	KDELR3
ARF4	TFF2
ARF4	PDK3
ARF4	CANX
ERLEC1	FBXO16
PARP8	SLC22A15
PARP8	SERPINA6
PARP8	HTATSF1P2
PARP8	SLC16A1
PARP8	LIX1L
PARP8	UGDH
SLC22A15	CDH13
DDX39A	HMBS
DDX39A	FLJ38773
FLJ38773	NCOA2
APPL2	LARGE
APPL2	ACSL5
APPL2	LOC647859
APPL2	SMPDL3A
APPL2	CHMP1B
APPL2	CCDC68
APPL2	SH3BGRL2
APPL2	ALDH18A1
APPL2	LRRC19
APPL2	TMEM30B
APPL2	PAPSS2
APPL2	BRP44
APPL2	TMCO1
APPL2	DYRK2
APPL2	PDCD6IP
APPL2	LOC100507375
APPL2	BCAR3
APPL2	APLP2
APPL2	UGT1A8
APPL2	HPGD
APPL2	NNMT
APPL2	AK3
APPL2	GRAMD3
TMEM30B	DOPEY2
TMEM30B	ARHGAP32
TMEM30B	PTPN3
TMEM30B	OPA1
BRP44	CASP6
TMCO1	CYB5B
LOC100507375	PLBD1
LOC100507375	TSPAN3
LOC100507375	LOC728190
BCAR3	MARVELD2
BCAR3	NUDT13
BCAR3	KIAA1211
BCAR3	DLG4
APLP2	STK38
APLP2	ITSN1
APLP2	DENND4C
UGT1A8	BCKDHB
UGT1A8	TMC6
UGT1A8	PPM1A
UGT1A8	GTF2H2B
UGT1A8	ANKH
NNMT	MADCAM1
NNMT	GJA4
NNMT	ITGA5
NNMT	IGSF3
GRAMD3	PELI2
GRAMD3	CROT
GRAMD3	LOC100499467
GRAMD3	EPPK1
GRAMD3	ADTRP
GRAMD3	STK38
GRAMD3	MARVELD3
HOXD13	CELSR1
HOXD13	CCL13
CELSR1	PRRX1
CELSR1	C8orf42
CELSR1	CGNL1
CELSR1	DDX31
CELSR1	ERP27
CELSR1	TOX2
CELSR1	UST
CELSR1	KCNH8
CELSR1	COL4A4
CELSR1	LINC00341
C9orf72	ZNF295
HOXA10	ZNF200
EPN1	EFCAB7
EPN1	NELF
EPN1	POU5F1B
EPN1	GPR35
EPN1	ZBTB7B
APBA3	IRF7
APBA3	DOM3Z
IRF7	C19orf66
IRF7	IKBKE
IRF7	CTRL
IRF7	PLXNA1
IRF7	RHOG
IRF7	RALGDS
IRF7	C16orf7
TJP3	USP2
TJP3	FKBP1A-SDCBP2
FCGBP	ANO7
TAP1	GNLY
TAP1	GBP2
TAP1	HCG26
TAP1	ISG15
TAP1	LOC643733
GBP2	HLA-F
GBP2	PARP14
GBP2	C2orf72
GBP2	XAF1
ISG15	LY6E
ISG15	LOC100505738
GNAS	C5orf44
C5orf44	TUBE1
LOC389834	LOC100233156
EIF4G3	DIAPH2
EIF4G3	BRAF
CRIP1	TPPP3
CA7	BEST4
LIPH	CTSL1
LIPH	PPP1R9A
LIPH	CYP1B1
PPP1R9A	GAB1
MRPL47	ORC5
MRPL47	TIMM23
MRPL47	RFWD3
MRPL47	VDAC3
MRPL47	RPRD1A
VDAC3	NT5C3
VDAC3	FAM210A
VDAC3	FGFR2
VDAC3	SPOPL
VDAC3	OCIAD1
VDAC3	CCZ1
RPRD1A	EIF1
RPRD1A	MED30
RPRD1A	GOSR1
RPRD1A	URI1
CNNM4	BTBD11
SURF6	CDK10
CDK10	LOC100507047
CDK10	XAB2
EFNA2	ID1
IMPACT	VPS41
IMPACT	C16orf52
WNK2	ANO7
WNK2	VIPR1
WNK2	COX4I1
WNK2	CLCNKB
WNK2	ZNF813
WNK2	LOC100507520
WNK2	POLE
WNK2	LCN12
WNK2	PRKAG2-AS1
COL2A1	KIF5C
COL2A1	CGNL1
COL2A1	LOC100216479
COL2A1	BTNL9
KIAA1984	LOC100506591
KIAA1984	NANOG
KIAA1984	FRMD1
SEC14L5	MYO3A
NEU4	NOS1AP
ZNF415	ZNF320
ZNF415	SP6
ITGAL	TBC1D10C
ITGAL	C5orf20
ITGAL	PPP1R16B
ITGAL	TBX21
ITGAL	GPR55
ZEB1	ANTXR1
ZEB1	GEM
ZEB1	MEX3C
ZEB1	FIGN
ZEB1	LHFP
ZEB1	SLC16A6
ZEB1	DNM3OS
ZEB1	AKT3
ZEB1	CAV1
ZEB1	IL33
ZEB1	LAMC1
ZEB1	RECK
AKT3	FRMD4A
AKT3	ASAP1
AKT3	S1PR1
AKT3	TTC7B
CAV1	VGLL3
CAV1	LOC100653217
CAV1	LEPR
LAMC1	LTBP1
LAMC1	PCDH18
LAMC1	KIRREL
LAMC1	AJUBA
LAMC1	RBMS3
RECK	CXCL12
RECK	LEPR
RECK	ZNF117
LOC100499467	TTC22
TTC22	C1orf177
SURF4	SDK2
SURF4	CPEB2
SURF4	P4HB
SURF4	ZNF662
ZNF662	LGR6
ZNF662	GGT7
ZNF662	AGSK1
ZNF662	ROBO3
ZNF662	LOC100507372
TMCO3	REEP3
OSR1	LGI1
OSR1	ENAH
CNTRL	TGFBR1
CNTRL	MYCBP2
CNTRL	CCDC88A
TGFBR1	LINC00312
TGFBR1	CTNNB1
TGFBR1	TNAP
CCDC88A	ATRX
CCDC88A	SOBP
CCDC88A	COL27A1
TMC8	CYFIP2
TMC8	LAT
TMC8	C12orf42
TMC8	ZNF831
TMC8	C7orf44
TMC8	LOC100131096
CCR7	LOC440896
CCR7	TRAC
CCR7	CCL19
IL24	S1PR3
IL24	IL6
IL24	CXCL13
IL24	NRCAM
ARHGEF10L	LOC100506599
HLF	AGAP11
HLF	ADH1B
HLF	C1orf51
TEF	ARNTL
TEF	NR1D1
RGS2	PPP1R15A
ZMAT1	AMIGO2
ZMAT1	NR3C1
ZMAT1	FAM184A
ZMAT1	FAM226B
ZMAT1	LOC100505971
ZMAT1	DKFZP434C153
ZMAT1	IPW
ZMAT1	GPRASP1
FAM226B	FCRL4
DKFZP434C153	ADAM23
GPRASP1	ZNF83
GPRASP1	PELO
GPRASP1	LOC386758
GPRASP1	ZNF559
GPRASP1	ZNF540
GPRASP1	IL11RA
GPRASP1	PKNOX2
GPRASP1	LOC100506965
GPRASP1	ANKRD6
LOC100507594	FLJ35024
LOC100507594	FBXO32
FLJ35024	VLDLR
CD82	ESRP1
CD82	DGAT2
ESRP1	LIPH
ESRP1	ELF3
ESRP1	GMNN
ESRP1	ERMP1
ESRP1	IFT74
CDK3	LOC100507547
CDK3	TCP11L2
CDK3	PDP1
TRIM32	MTO1
MTO1	MED23
MTO1	CCDC75
MTO1	PPP1R3D
MTO1	HOXB9
NSUN5	NSUN5P1
POLRMT	RBM10
POLRMT	SARM1
POLRMT	HEATR7A
POLRMT	MEN1
POLRMT	FGFR4
POLRMT	SPATA2L
POLRMT	PKNOX1
POLRMT	SMG5
POLRMT	APOBR
POLRMT	ZFP41
POLRMT	PRKAR1B
POLRMT	COG4
POLRMT	C22orf32
POLRMT	NAA60
SMG5	MYO18A
SMG5	COASY
SMG5	NDOR1
SMG5	GPAA1
SMG5	BAG6
SMG5	IPO13
SMG5	LOC100506167
SMG5	DOT1L
SMG5	HPS1
SMG5	SLC38A10
SMG5	DOCK6
COG4	FBXL15
COG4	FAM63B
COG4	PPP2R1B
COG4	ZNF554
COG4	MTRF1L
COG4	INF2
COG4	TSEN54
C22orf32	MSRB2
NAA60	C8orf82
NAA60	URGCP
NAA60	MED25
NAA60	RAB40C
NAA60	OSBPL7
NAA60	BTBD9
NAA60	ADAT3
NAA60	NUDT14
PBRM1	ZNF302
PBRM1	KIF1B
PBRM1	XPO1
COL4A2	KIAA1644
COL4A2	FAM20C
ADAM19	PPM1K
ADAM19	TNFAIP2
ADAM19	ADAM12
ADAM19	CHST11
ADAM19	ST3GAL5
ADAM19	FCHSD2
ADAM19	TCF4
ADAM19	SLFN11
ADAM19	CTLA4
ADAM19	LEF1
CHST11	TMEM206
ST3GAL5	HAVCR2
ST3GAL5	SLCO5A1
ST3GAL5	CECR1
ST3GAL5	FGD2
FCHSD2	TMEM206
TCF4	FMNL3
TCF4	FUT11
TCF4	PTPRS
TCF4	ELK4
TCF4	NPL
TCF4	CBX6
TCF4	VASH1
TCF4	TSHZ2
TCF4	SLC6A16
SLFN11	PMAIP1
SLFN11	OAS2
SLFN11	BICD1
SLFN11	TRPS1
SLFN11	CDC42BPG
SLFN11	DUSP10
SLFN11	ADCYAP1
SLFN11	PLEKHG1
SLFN11	SERPINI1
SLFN11	SLC9B2
SLFN11	ATP8B2
SLFN11	TIFA
SLFN11	CSGALNACT1
SLFN11	IGDCC4
SLFN11	WNK3
SLFN11	DISC1
SLFN11	SLC6A6
SLFN11	CSF2RB
SLFN11	CHST15
CTLA4	TNFRSF9
CTLA4	CTSK
CTLA4	LAMP3
CTLA4	LOC285628
CTLA4	SLC41A1
CTLA4	KMO
CTLA4	SLC1A3
CTLA4	HCLS1
CTLA4	GPR183
CTLA4	ICOS
CTLA4	CCL22
CTLA4	ITGAX
LEF1	MEF2C
LEF1	SLAMF6
LEF1	ETS1
LEF1	ARL4C
LEF1	LEF1-AS1
ADAP1	CDC42BPG
ADAP1	SH3KBP1
ADAP1	SIRT6
ADAP1	JUP
ADAP1	CLIP4
ADAP1	PLCB3
SIRT6	PCSK7
SIRT6	TMPRSS2
SIRT6	MYPN
SIRT6	VPS37B
SIRT6	TTLL12
SIRT6	MAPRE3
SIRT6	E2F2
JUP	SPTBN1
JUP	NFIX
JUP	MYH14
CLIP4	RIMKLB
CLIP4	MOXD1
CLIP4	C21orf7
CLIP4	C20orf194
CLIP4	ZNF532
CLIP4	ATP8B2
CLIP4	AP1S2
DNAJB6	UBE2H
DNAJB6	HIST2H2BE
DNAJB6	ETV3
BCAS1	SAMD12
IL32	HRASLS2
HOXB13	B3GNT7
HOXB13	PRAC
HOXB13	HOXB-AS5
HOXB13	PPY
HOXB13	PPP1R12B
HOXB13	TNNC1
HOXB13	INSL5
PPY	IRX2
PPP1R12B	C7orf41
PPP1R12B	SOD3
PPP1R12B	ROR1
INSL5	KIF5C
INSL5	GDF15
INSL5	TUSC3
INSL5	PRAC
INSL5	CPB1
INSL5	HOXD13
INSL5	SLC22A3
INSL5	RBM24
INSL5	ISL1
INSL5	NT5DC3
INSL5	CLDN8
INSL5	LOC100653010
ZYX	ZNF675
ZYX	GADD45B
ZYX	C3orf75
ZYX	GRINA
ZYX	PML
ZYX	NINJ1
ZYX	NFKB2
NINJ1	TNFRSF1B
NFKB2	ARID5A
NFKB2	TRAF1
SPHK2	PPP1R14A
SPHK2	ANKRD9
SPHK2	HOMER1
SPHK2	DBP
SPHK2	FAM98C
CRYL1	C1orf115
CRYL1	SLC25A34
TMEM139	INPP4B
TMEM139	MGAT4A
TMEM139	PITX2
TMEM139	BCL2L15
TMEM139	BMF
TMEM139	CORO2A
ZDHHC9	GEN1
ZDHHC9	TMCO3
ZDHHC9	GPATCH2
ORMDL3	DMXL2
ORMDL3	C15orf39
ORMDL3	LPIN2
ORMDL3	SLC40A1
BLM	POLR3G
CEP85L	ARL10
CEP85L	TIAM1
CEP85L	FBLN7
CEP85L	CDK5R1
CEP85L	C16orf54
ARL10	MAP9
TIAM1	L3MBTL3
CDK5R1	BEND4
CDK5R1	ZMAT1
CDK5R1	CD69
CDK5R1	KBTBD8
TNFSF13B	DNAJC5B
TNFSF13B	HTRA4
TBC1D4	IKZF2
TBC1D4	BICD2
TBC1D4	STAMBPL1
TBC1D4	CDC42EP3
TBC1D4	IGSF10
BICD2	INPP4A
BICD2	DISC1
STAMBPL1	LOC100131067
STAMBPL1	ERICH1
ACOT7	RSPH1
ACOT7	FIBP
ACOT7	GMDS
KCTD9	NNT
KCTD9	HEATR5A
KCTD9	C14orf142
HEATR5A	HIVEP3
SNRPN	SNX29
SNRPN	ATF7IP
USP37	LOC100652849
USP37	CTAGE4
USP37	ABHD6
USP37	ABCB1
ZFP106	YY1
LOC100190986	RBBP4
LOC100190986	ELP2
LOC100190986	DDX17
LOC100190986	GOPC
ZNF644	FBXL6
ZNF644	MBNL1
ZNF644	ZYG11B
ZNF644	TXNIP
ZNF644	EPC1
ZNF644	DNAL1
DCAF10	PHACTR4
DCAF10	FNTB
STAG2	FBXO38
DHX9	SND1-IT1
DHX9	FAM111B
DHX9	ADSS
DHX9	TRIM25
DHX9	RAD21
DHX9	SEC23IP
DHX9	TMEM97
DHX9	TNFSF10
TGS1	MBD4
AAGAB	SPRY4-IT1
AAGAB	PHACTR2
AAGAB	LOC100131015
AAGAB	MIRLET7DHG
PHACTR2	EXOC4
PHACTR2	SYNJ2
PHACTR2	WDFY1
PHACTR2	CBX5
PHACTR2	FUT11
LOC100131015	FBXL14
NEO1	ATP2C2
PANK3	KIAA0930
HCST	CTSW
PRKAR2B	PTPN13
PRKAR2B	ZFPM2
PRKAR2B	FGF7
PRKAR2B	LOC100506848
PRKAR2B	P2RY14
FGF7	ANTXR1
FGF7	KGFLP2
HGD	AKR1C3
HGD	ANXA13
HGD	ANG
ANXA13	PGAP1
MED22	AP2A2
FPR1	FPR2
FPR1	FCGR3B
FPR1	FCGR1B
FPR1	CXCL5
FPR1	CXCR2
FPR1	LINC00152
FPR1	MNDA
CDH11	CTSC
CDH11	PIK3R3
CDH11	KCNE4
CDH11	HEG1
CDH11	LOC100506941
CDH11	IL1R1
CDH11	S1PR1
CDH11	SLC16A4
CDH11	CHSY1
CDH11	CNFN
ACSL4	IGFBP5
ACSL4	C2orf54
ACSL4	GCA
ACSL4	HGF
ACSL4	ATP11A
ACSL4	SPINK2
ACSL4	COL15A1
TUBGCP5	EIF1
C2orf49	FAM214A
C2orf49	BAZ2A
C2orf49	LOC100653042
C2orf49	USP6NL
C2orf49	SEC63
C2orf49	DFFB
C2orf49	MLLT10
C2orf49	ZKSCAN3
C2orf49	TTC5
C2orf49	EED
C2orf49	CTDSPL2
C2orf49	RBM48
C2orf49	ZNF498
ZNF498	LOC283861
ZNF498	GIGYF2
TIMP2	POSTN
TIMP2	PARD6G
TIMP2	FILIP1
TIMP2	LAMC1
TIMP2	PSAP
LOC386758	ZNF418
ZNF418	ZNF439
SLC16A5	CHKA
SLC16A5	FLJ30901
MTMR2	GTF2H2
MTMR2	KPNA1
NET1	ZNF468
NET1	MAGED4
NET1	SNED1
NET1	APOOL
SNED1	DFNB31
TMCO4	LOC100506990
LOC648771	SLC44A1
LOC648771	NFYC
LOC648771	ACVR1B
LOC648771	DLG1
LOC648771	SLC25A13
LOC648771	LRRFIP2
LOC648771	FOXO3
LOC648771	LRRC1
RHOH	TMEM71
RHOH	ALOX5AP
PTGS2	TNFAIP6
GAB1	ZNF780B
GAB1	TSPAN7
GAB1	ZNF320
GAB1	ALDH7A1
GAB1	ZMYND12
GAB1	SLC25A27
GAB1	PTPN21
MT1P2	MT2A
MT1P2	MT1X
MT1P2	MT1G
IPO11	FAM92A1
IPO11	C12orf29
IPO11	F10
PRR16	PILRA
PRR16	NRIP3
SCAF11	DCLRE1C
SCAF11	AKAP10
C11orf2	R3HCC1
C11orf2	FAM3A
C11orf2	NDUFB10
C11orf2	PPP1R7
