source	target
CDCA4	SIVA1
CDCA8	BAZ2B
CDCA8	CUGBP2
CDCA8	EXO1
CDCA8	FCER1A
CDCA8	FYCO1
CDCA8	KIFC1
CDCP1	CIB1
CDCP1	STYK1
CDH1	BCL2L1
CDH1	CCDC22
CDH1	PTPRF
CDH1	SLC35E1
CDH1	ZMYND11
CDH11	EDNRA
CDH11	HTRA1
CDH11	OVOL2
CDH11	PLAT
CDH11	PTPRD
CDH11	TIMP3
CDH15	CHRD
CDH15	MCOLN3
CDH2	NDUFA4L2
CDH2	SYT11
CDH3	ITGA3
CDH3	KCNN4
CDH3	PLAU
CDH5	CCDC102B
CDH5	CLDN5
CDH5	EDNRB
CDH5	ELTD1
CDH5	EPAS1
CDH5	ERG
CDH5	LPHN2
CDH5	PTPRB
CDH5	TEK
CDK2AP2	DOK5
CDK2AP2	DST
CDK2AP2	GSTP1
CDK2AP2	IDE
CDK2AP2	LRP5
CDK2AP2	PITPNM1
CDK2AP2	PPP1CA
CDK2AP2	ST6GALNAC4
CDK4	METTL1
CDK4	MYL6B
CDK4	TMEM194A
CDK5	LSM14A
CDK5RAP1	SNTA1
CDK7	DIMT1L
CDK7	TAF9
CDK7	XRCC4
CDK8	CKAP2
CDK8	PSPC1
CDK9	SH3GLB2
CDK9	ST6GALNAC4
CDKN2AIP	IRF2
CDKN3	CDC2
CDKN3	DLGAP5
CDKN3	EIF2S1
CDKN3	PSMB5
CDKN3	PYGL
CDKN3	SNRPD1
CDR2L	AIM1L
CDR2L	RAPGEFL1
CDS2	PANK2
CDT1	COMMD4
CDT1	FANCA
CDT1	RPL39L
CDV3	CLIC4
CDV3	GM2A
CDV3	M6PR
CDV3	SELT
CDV3	SRPR
CDV3	STX16
CDV3	UBE2J1
CDV3	WTAP
CEACAM6	CEACAM5
CEACAM6	MLPH
CEACAM6	PSG3
CEBPA	CX3CR1
CEBPA	INPP4B
CEBPZ	DDX1
CEBPZ	E2F6
CEBPZ	LRPPRC
CEBPZ	MTIF2
CEBPZ	WDR43
CECR5	HIRA
CELP	CALML3
CELP	CEL
CELP	CNTN1
CELP	PADI3
CELP	PTEN
CELSR1	DGCR2
CELSR1	GRAMD4
CENPA	BUB1
CENPA	GINS2
CENPA	KIF18B
CENPA	PDE6D
CENPA	PPM1G
CENPA	RNASEH1
CENPA	SCTR
CENPA	TUBB2C
CENPE	KIF15
CENPE	POLQ
CENPF	ASPM
CENPF	CKAP5
CENPF	FANCA
CENPF	LBR
CENPF	NEK2
CENPM	MCM5
CENPN	C16orf61
CENPN	CENPM
CENPN	GINS2
CEP350	ATF6
CEP350	C1orf27
CEP350	DENND1B
CEP55	ANP32E
CEP55	ASPM
CEP55	CPSF6
CEP55	CSE1L
CEP55	ECHDC2
CEP55	HELLS
CEP55	KIF11
CEP55	LRPAP1
CEP55	MTHFD2
CEP55	ZWINT
CEP57	AASDHPPT
CEP68	FLJ13197
CEP68	NFIB
CEP68	PPM1D
CEP68	PRKAR2B
CEP68	REV3L
CEP68	SOS2
CEP68	TMX4
CEP70	USP13
CEP76	C4orf16
CEP76	NFYB
CEP76	PTPN2
CEP76	SMCHD1
CEPT1	OSTF1
CES1	ADH1C
CES1	MPPE1
CETN2	SPA17
CETN3	HSDL2
CETN3	MBIP
CETN3	RIOK2
CFB	CSF3
CFB	FLJ20674
CFI	CFH
CFI	SERPINA1
CGA	GREM2
CGA	NEFL
CGA	TKTL1
CGRRF1	ACTR10
CGRRF1	ATP6V1D
CGRRF1	MNAT1
CGRRF1	MUDENG
CHCHD2	CCT6A
CHCHD2	LANCL2
CHCHD2	PSPH
CHCHD2	SEC61G
CHCHD3	DUS4L
CHCHD3	SSBP1
CHCHD3	TMEM38B
CHCHD7	PLAG1
CHCHD8	ALG8
CHCHD8	CCDC86
CHCHD8	CLNS1A
CHCHD8	CLPB
CHCHD8	PPME1
CHCHD8	TIMM10
CHD1	BTF3
CHD1	TCERG1
CHD3	POLR2A
CHD4	BRD4
CHD4	SRRM1
CHD7	CCNJ
CHD7	MTPAP
CHD7	PLAG1
CHD8	ACIN1
CHD9	AK022473
CHD9	AU146646
CHD9	C9orf95
CHD9	RBL2
CHD9	TK2
CHEK1	DCPS
CHEK1	EED
CHEK1	FEN1
CHEK1	MMD
CHEK1	MXD4
CHEK1	NCAPD3
CHEK1	TMEM48
CHERP	C19orf42
CHERP	SLC35E1
CHERP	SMARCA4
CHFR	C17orf62
CHKA	AVEN
CHKA	C9orf46
CHMP1B	PTP4A1
CHMP1B	S100P
CHMP2A	ETFB
CHMP2B	GBE1
CHMP5	APTX
CHMP7	BIN3
CHMP7	PPP3CC
CHMP7	R3HCC1
CHMP7	SH2D4A
CHMP7	TNFRSF10B
CHORDC1	CDC73
CHORDC1	IDH3A
CHORDC1	MED17
CHORDC1	UHRF1BP1L
CHPF	CHPF2
CHPF	GMPPA
CHPT1	C1orf115
CHPT1	TFPI2
CHRDL1	DARC
CHRNA9	HMGB3
CHST1	MLLT11
CHST11	TMEM63A
CHSY1	CREM
CHSY1	HIF1A
CHSY1	LIPG
CHSY1	LRRC23
CHSY1	SLC20A1
CHSY1	SLC26A2
CHUK	CASP7
CHUK	CCNJ
CHUK	EIF3A
CHUK	KIAA1598
CHUK	MINPP1
CHUK	NEK4
CHUK	NOC3L
CHUK	PPFIA1
CHUK	RABGGTB
CHUK	TM9SF3
CHUK	WAPAL
CIAO1	COX5B
CIAO1	IMP4
CIAO1	INO80B
CIAO1	LARS2
CIAO1	PDCD11
CIAO1	SNRNP200
CIAO1	TMEM185B
CIAO1	UBFD1
CIAPIN1	C16orf80
CILP	WNT2
CIRBP	HMGA1
CISH	ALOX15B
CISH	B4GALT4
CISH	MAPKAPK3
CIT	CCDC90B
CIT	KIT
CIT	PRKAB1
CKAP2	DES
CKAP2	PDS5B
CKAP4	CDK2AP1
CKLF	IL10RB
CKS1B	C21orf45
CKS1B	SLC46A3
CKS2	DENND1A
CLASP2	NGLY1
CLASP2	PUM2
CLASP2	SPCS1
CLCA2	COL4A6
CLCC1	ATG2B
CLCF1	ITPKA
CLCN3	CD59
CLCN3	LRRFIP1
CLCN3	NDUFC1
CLDN18	AADAC
CLDN18	AGER
CLDN18	CD36
CLDN18	FLRT3
CLDN18	PLA2G1B
CLDN3	BPHL
CLDN3	P2RX4
CLDN3	POR
CLDN4	ABHD11
CLDN4	HSPB1
CLDN4	SMURF1
CLDN4	VAMP8
CLDN5	FAM107A
CLDN6	HIF3A
CLDN7	AP1M2
CLDND1	KIAA0319L
CLEC10A	FCN1
CLEC10A	LCP1
CLEC11A	FBLN2
CLEC3B	AGER
CLEC3B	FCN3
CLEC4A	ALOX5
CLEC4A	CLEC7A
CLEC5A	FCN1
CLEC5A	PTGS1
CLEC5A	SPP1
CLEC5A	TGFBI
CLIC4	BMPR2
CLIC4	C4orf18
CLIC4	CALCRL
CLIC4	CALU
CLIC5	PIP5K1B
CLINT1	WWC1
CLIP2	SMAD3
CLK2	INTS3
CLK2	KIAA0907
CLK2	THBS3
CLK2	YY1AP1
CLK4	C1orf63
CLK4	CKM
CLK4	HMGA1
CLK4	N4BP2L2
CLK4	PDIA2
CLK4	PIK3R1
CLK4	RUFY1
CLK4	SFRS12
CLK4	TRIM52
CLK4	ZNF44
CLMN	TLE1
CLN5	ITM2B
CLPB	ARTN
CLPB	HMBS
CLPP	C19orf10
CLPP	LONP1
CLPP	MAP2K2
CLPP	NDUFA7
CLPP	NDUFS7
CLPTM1	PLD3
CLPTM1	PPP5C
CLPTM1	PSENEN
CLPTM1	RABAC1
CLPX	RSL24D1
CLPX	SOCS6
CLPX	SPATA5L1
CLPX	USP3
CLTA	SHB
CLTB	PCMTD2
CLTC	AMZ2
CLTC	DDX42
CLTC	MTMR4
CLTC	NSF
CLU	EPHX2
CLUAP1	FGGY
CMAH	IL1R1
CMAH	PRDM2
CMAS	MRPS35
CMPK1	ZMPSTE24
CNBP	EIF4A2
CNDP2	ATP9B
CNIH4	ABCA12
CNIH4	NVL
CNIH4	SLC25A16
CNKSR1	MAP3K6
CNN1	WFDC1
CNNM4	EPHA1
CNOT3	ARID1A
CNOT3	DLGAP4
CNOT3	HNRNPUL1
CNOT4	CUL1
CNOT4	FAM115A
CNOT6	MAPK9
CNOT7	AGPAT5
CNOT7	FZD3
CNOT7	MFHAS1
CNOT7	PBK
CNOT7	PCM1
CNOT7	R3HCC1
CNOT7	XPO7
CNOT8	MAT2B
CNOT8	UBE2B
CNPY2	ORMDL2
CNPY2	SMUG1
COASY	ACACA
COASY	KAT2A
COASY	SIGMAR1
COBRA1	BRD3
COBRA1	DPM2
COBRA1	EDF1
COBRA1	MAN1B1
COBRA1	NELF
COL10A1	ASPN
COL10A1	COL8A2
COL10A1	CST2
COL11A1	LRRC15
COL11A1	MFAP5
COL11A1	MMP11
COL11A1	SPOCK1
COL14A1	PDE1A
COL14A1	PPAP2A
COL15A1	ADAMTS5
COL15A1	KIAA1199
COL18A1	NOTCH3
COL1A1	RCN3
COL1A2	COL1A1
COL1A2	COL5A2
COL21A1	DMD
COL21A1	NEBL
COL3A1	ADAM12
COL3A1	COL15A1
COL3A1	COL1A2
COL3A1	COL5A1
COL3A1	COL5A2
COL3A1	GAS1
COL3A1	MMP14
COL3A1	OLFML2B
COL3A1	POSTN
COL3A1	TPM4
COL4A1	ANGPT2
COL4A1	COL4A2
COL4A2	PLVAP
COL4A3	COL4A4
COL4A3	ICAM4
COL4A3	TRAK2
COL4A3BP	ATG12
COL4A3BP	CAP1
COL4A3BP	IQGAP1
COL4A3BP	PIK3R1
COL4A4	CPM
COL4A5	UST
COL4A6	COL4A5
COL4A6	VSNL1
COL5A1	BMP1
COL5A1	CLEC11A
COL5A1	COL1A1
COL5A1	COL4A2
COL5A1	COL6A3
COL5A1	FSCN1
COL5A1	LGALS1
COL5A1	PXDN
COL5A1	SERPINH1
COL5A1	SPON2
COL5A1	THBS2
COL5A2	ANTXR1
COL5A2	ITGB1
COL5A2	KDELC1
COL5A2	LEPRE1
COL5A2	LOXL2
COL5A2	MFAP2
COL5A2	NID2
COL5A2	SULF1
COL5A2	THY1
COL5A2	TNFAIP6
COL5A2	TRO
COL5A2	VCAN
COL5A2	WISP1
COL6A2	CD99
COL6A2	CLIP2
COL6A2	COL6A1
COL6A2	DNM1
COL6A2	EMILIN1
COL6A2	FAM176B
COL6A2	ITGA5
COL6A2	MMP9
COL6A2	PCOLCE
COL6A2	PDLIM7
COL6A2	THY1
COL6A3	ANGPTL2
COL6A3	COL16A1
COL6A3	COL6A1
COL6A3	CTSK
COL6A3	CYP1B1
COL6A3	FAM127A
COL6A3	MMP2
COL6A3	PLXNC1
COL6A3	SKIL
COL6A3	VCAM1
COL7A1	AA554945
COL8A1	EDIL3
COL8A1	SMAD7
COL8A2	ISLR
COL8A2	PLXDC1
COL8A2	SSPN
COLEC12	CD59
COLEC12	COL13A1
COLEC12	ETV1
COLEC12	SMARCA2
COMMD3	BMI1
COMP	C7orf10
COPA	ARF1
COPA	CD46
COPA	CUGBP1
COPA	ENSA
COPA	MCL1
COPA	MPZL1
COPA	SHC1
COPA	SRPR
COPB1	NUCB2
COPB1	USP47
COPB2	ANAPC13
COPB2	COPG
COPB2	SRPRB
COPB2	SSR3
COPB2	TMEM39A
COPB2	UBA5
COPG	RPN1
COPG	SEC61A1
COPG	TFG
COPS2	AQR
COPS2	DUT
COPS2	EID1
COPS2	USP8
COPS3	PRPSAP2
COPS4	C4orf27
COPS4	LARP7
COPS4	NUP54
COPS4	RCHY1
COPS5	ARMC1
COPS5	RB1CC1
COPS5	TERF1
COPS6	ABHD11
COPS6	ARF5
COPS6	NUP205
COPS6	POLR2J
COPS6	RNF103
COPS6	RPS21
COPS6	STYXL1
COPS6	TAF6
COPS7A	C1RL
COPS7A	HEBP1
COPS7A	LPCAT3
COPS8	HNRNPC
COPS8	PPP1R7
COPS8	PSMD1
COPS8	TAPBP
COPS8	TSN
COPZ2	HOXB2
COQ2	HPSE
COQ9	AIFM1
COQ9	CIAPIN1
COQ9	POLR2C
COQ9	SETD6
COQ9	TMEM208
CORO1A	PIK3CD
CORO1A	PLEKHO1
CORO1A	RAC2
CORO1B	NADSYN1
CORO1B	SSH3
CORO1C	RAP1GDS1
CORO1C	RGL2
CORO1C	TMEM80
CORO2A	GALNT12
COTL1	AKR1B1
COX16	PSMC2
COX16	SIPA1L1
COX16	UBE2L3
COX4I1	KLHDC4
COX4I1	TRAPPC2L
COX4NB	ACD
COX4NB	APRT
COX4NB	COX4I1
COX4NB	GOT2
COX4NB	KIAA1609
COX4NB	MAP1LC3B
COX4NB	NUTF2
COX4NB	PSMD7
COX5A	ATP5G1
COX5A	ETFA
COX5A	GMDS
COX5A	GTF2A2
COX5A	IDH2
COX5A	MRPL46
COX5A	RPP25
COX5B	SLC25A15
COX6A1	AACS
COX6A1	POP5
COX6A1	PUS1
COX6A1	SFRS9
COX6A1	TMEM93
COX6A1	TRIAP1
COX6A1	UBE3B
COX6B1	COX5B
COX6B1	GPATCH1
COX6B1	NDUFA3
COX6B1	PSENEN
COX6B1	TMEM147
COX6C	UQCRB
COX7A1	C10orf26
COX7A1	LMCD1
COX7A1	LRRC32
COX7A1	NDN
COX7A1	PDLIM2
COX7A1	TMEM204
COX7B	AF042164
COX7B	APOO
COX7B	NDUFA1
COX7B	PIN4
COX7C	MCCC2
COX7C	MRPL22
COX7C	NDUFS4
COX8A	FIBP
COX8A	LAGE3
COX8A	NDUFC2
COX8A	TMX2
COX8A	TRMT112
CP	AA191647
CPA3	EFEMP1
CPA3	GATA2
CPA3	HPGDS
CPA3	LIMA1
CPA3	MS4A2
CPA3	SLC18A2
CPB2	APOH
CPD	HS3ST1
CPD	TNFRSF21
CPM	GGCX
CPNE1	NCOA6
CPNE1	RALY
CPNE1	SCAND1
CPNE7	LIMD2
CPNE7	PGAP1
CPNE7	ZNF787
CPS1	CACNB2
CPS1	FZD10
CPS1	NTS
CPS1	PAH
CPS1	PDE10A
CPS1	PPARGC1A
CPS1	UGT2B4
CPSF6	RBM12
CPSF6	TIMM23
CPSF6	UNG
CPT2	ZDHHC4
CRABP2	GALNT6
CREB1	MOBKL3
CREB3L2	SEC24A
CREB5	DDX43
CREBBP	USP7
CREBBP	YTHDF2
CREBL2	CDKN1B
CREBL2	GPC1
CREBL2	ISCU
CREBL2	NCOA4
CREBZF	TMEM135
CREG1	ECE1
CRELD2	ARSA
CRELD2	ATF4
CRELD2	HYOU1
CRELD2	SCO2
CRELD2	SDF2L1
CRELD2	TRABD
CREM	DNAJB4
CREM	HAS2
CREM	MAP3K8
CREM	THBD
CRIP1	CKB
CRIP1	CLIC3
CRIP1	CRIP2
CRIP1	LMNA
CRIPT	GMCL1
CRISPLD2	GFPT2
CRK	PRPF8
CRKL	CYTSA
CRKL	HIC2
CRKL	MAPK1
CRLF1	CNGA3
CRLF1	TMEM59L
CRNKL1	C20orf19
CRNKL1	MKKS
CRNKL1	PSMF1
CRNKL1	TASP1
CROCC	ASGR2
CROCC	BG545463
CROCC	IGFALS
CRP	PHOX2B
CRTAC1	CFTR
CRY2	TSPYL2
CRYBA2	NKX2-2
CRYM	PPFIBP2
CRYM	PRODH
CRYM	PXMP4
CRYM	TMEM159
CRYZL1	USP25
CS	ESYT1
CS	PA2G4
CS	SMARCC2
CSAD	PAN2
CSE1L	B4GALT5
CSE1L	DDX27
CSE1L	RGS3
CSF1R	CD14
CSF1R	CD4
CSF1R	SPI1
CSF2RA	GPX1
CSF2RB	IL2RG
CSF2RB	OSBPL2
CSF2RB	RARRES1
CSF2RB	SLC31A2
CSF2RB	TM7SF2
CSGALNACT2	INPP5F
CSGALNACT2	MTMR6
CSGALNACT2	SEC24D
CSK	TMEM41B
CSNK1A1	FBXW11
CSNK1D	AKAP1
CSNK1D	C12orf51
CSNK1D	C4orf8
CSNK1D	EXOC7
CSNK1D	MECP2
CSNK1D	SGSH
CSNK1D	TBCD
CSNK1E	BDNF
CSNK1E	GAS2L1
CSNK1E	MAFF
CSNK2A1	CDS2
CSNK2B	ABCF1
CSNK2B	KLHDC3
CSNK2B	LSM2
CSNK2B	MRPL2
CSNK2B	PBX2
CSNK2B	PFDN6
CSNK2B	RDBP
CSNK2B	TUBB
CSPP1	FAM164A
CSRNP2	SEMA4C
CSRNP2	SLC11A2
CSRP1	ARHGEF2
CST1	CST4
CST3	CST2
CST4	CST2
CST6	AMIGO2
CST6	AMOTL2
CST6	CDH3
CST6	ICAM1
CST6	KRT19
CST6	MXRA7
CST6	SPATS2L
CST6	ST6GALNAC2
CST6	UPP1
CST6	ZNF185
CSTA	PLBD1
CSTA	TFRC
CSTB	SFN
CTBP1	MFSD10
CTDSP2	AVIL
CTDSP2	OS9
CTDSP2	TSFM
CTDSPL	AI700633
CTDSPL	FLNB
CTGF	CYR61
CTNNA1	EFNA5
CTNNA1	NDFIP1
CTNNBIP1	B3GAT1
CTNNBIP1	DHRS1
CTNNBIP1	HMGCL
CTNNBIP1	IFNGR2
CTNNBIP1	ITPR3
CTNNBIP1	KIAA0319L
CTNNBIP1	SLC12A8
CTNNBIP1	SLC9A1
CTNNBL1	KIAA0406
CTNND2	NEB
CTNND2	VIL1
CTPS	LRP8
CTR9	C11orf58
CTR9	COPB1
CTR9	PIK3C2A
CTR9	PRMT3
CTR9	TRIM5
CTR9	ZBED5
CTSD	FLII
CTSD	HEXA
CTSD	TOM1
CTSE	AHCYL2
CTSE	AW517716
CTSH	ADRB2
CTSH	ARHGEF4
CTSH	CEBPA
CTSH	DRAM1
CTSH	DTX4
CTSH	FOLR1
CTSH	GAPDH
CTSH	INPP5B
CTSH	PIGR
CTSH	RASGRF1
CTSH	RPS6KA1
CTSH	SCTR
CTSH	SULT1C2
CTSK	CALHM2
CTSK	GLT8D2
CTSK	SERPINF1
CTSL1	CTSL2
CTSL1	GLRX
CTSL1	GSTO1
CTSL1	KYNU
CTSL2	AIM1L
CTSL2	BID
CTSL2	LRRC1
CTSL2	TFRC
CTSL2	TRIM8
CTSO	FBXO46
CTSO	GLDC
CTSO	NFKB1
CTSO	PAFAH1B3
CTSO	TLR3
CTSO	TXNIP
CTSS	ARPC5
CUEDC1	SOX4
CUEDC1	TSPAN5
CUGBP2	AF007147
CUGBP2	CUGBP1
CUL3	CAB39
CUL4A	ARHGEF7
CUL4A	CDC16
CUL4A	FARP1
CUL4A	LAMP1
CUL4A	PCID2
CUL4A	STK24
CUL5	AASDHPPT
CUL5	ACAT1
CUL5	BIRC2
CUL5	RBM7
CUL5	RDX
CUL5	SDHD
CUL7	YIPF3
CUTA	NAMPT
CUZD1	WNT16
CUZD1	ZNF239
CX3CL1	CDC42EP1
CX3CL1	IDS
CX3CR1	CYFIP1
CX3CR1	FCGBP
CX3CR1	TLR7
CXCL1	CXCL6
CXCL10	CCL8
CXCL10	CXCL11
CXCL10	CXCL9
CXCL10	GBP1
CXCL10	IFNG
CXCL10	IL21R
CXCL10	UBE2L6
CXCL11	GCH1
CXCL11	ZBED2
CXCL12	DPT
CXCL13	ILVBL
CXCL2	SLC6A14
CXCL3	CXCL1
CXCL3	CXCL2
CXCL3	CXCL5
CXCL3	IL1R2
CXCL3	ZC3H12A
CXCL5	GLYR1
CXCL9	ADAMDEC1
CXCR4	C10orf10
CXCR4	TNFAIP3
CXorf40A	CXorf40B
CXorf40A	IDH3G
CXorf57	RNF128
CXXC4	ABCB4
CYB561	SMARCD2
CYB5A	CNDP2
CYB5B	DDX19A
CYB5B	DNAJA2
CYB5R4	OSTM1
CYB5R4	SGSM2
CYB5R4	XRCC4
CYBB	FAM49B
CYBB	LYZ
CYBB	SETD5
CYC1	C8orf33
CYC1	C8orf55
CYC1	MDH2
CYC1	MRPS28
CYC1	OPLAH
CYC1	TIMM13
CYC1	TXNL4A
CYCS	GARS
CYLD	PXMP2
CYorf15B	EIF1AY
CYP11B2	SOX15
CYP11B2	TNRC4
CYP24A1	CLDN10
CYP24A1	HAL
CYP27B1	FAM119B
CYP2C18	TCN1
CYP2C18	VILL
CYP2C9	ANXA10
CYP2C9	CCDC68
CYP2C9	CYP2C18
CYP2C9	KCNJ16
CYP2C9	PTPRR
CYP3A5	APOBEC1
CYP3A5	BCAS1
CYP3A5	GCNT3
CYP3A5	RNF128
CYP4B1	ACADL
CYP4B1	AI810767
CYP4B1	CACNA2D2
CYP4B1	CTSH
CYP4B1	DEF8
CYP4B1	ERBB4
CYP4B1	PDZD2
CYP4B1	VPS13D
CYP4F11	ABCC1
CYP4F11	ABHD4
CYP4F11	CBR3
CYP4F11	CYP4F3
CYP4F11	GLA
CYP4F3	ANXA9
CYP51A1	HMGCR
CYTH4	SELPLG
CYTH4	TNFSF14
CYTIP	CDKN1B
CYTIP	CXCR4
CYTIP	PDE4B
CYTIP	RGS1
CYTIP	RHOH
CYTIP	STK17B
CYTSA	SNRPD3
DAAM1	C1orf9
DAAM1	DCLK1
DAAM1	PSMC6
DAAM1	SOS2
DAAM1	SVIL
DAAM2	EFHD2
DAAM2	SLC22A17
DAAM2	SMARCD3
DAB2	AP1S2
DAB2	MITF
DACT1	ACTN1
DAD1	LRP10
DAG1	CYB5R2
DAP3	NDUFS2
DAPK1	MSL1
DAPK2	NPR1
DAPK3	FUT3
DARC	IL13RA2
DARC	PLA2G2A
DARC	SELP
DARS	KDM3A
DARS	UBE2K
DAZAP1	NM_005538
DAZAP1	NXF3
DAZAP2	MAX
DAZAP2	MORC2
DAZAP2	TMBIM6
DBC1	NDP
DBF4	DAZAP1
DBF4	MICALL1
DBF4	NUP205
DBF4	UBE2D1
DBT	ATP8B1
DBT	BG281679
DBT	NFATC2IP
DBT	OFD1
DCAF8	PPOX
DCAF8	SLC27A3
DCK	COMMD8
DCK	NTAN1
DCK	PAQR3
DCK	PPP2R3C
DCK	UHRF1BP1L
DCN	AEBP1
DCN	ARID5B
DCN	COL6A3
DCN	CTGF
DCN	CXCL12
DCN	EPB41L2
DCN	FBLN1
DCN	GAS1
DCN	HTR2B
DCN	LRP1
DCN	MOXD1
DCN	PMP22
DCN	PRRX1
DCN	RASSF2
DCN	SPON1
DCTD	AGA
DCTD	UFSP2
DCTN1	STK25
DCTN2	R3HDM2
DCTN3	RRAGA
DCTN4	CNOT8
DCTN4	HDGF
DCTN5	NUDT4
DCTN5	UBFD1
DCTN6	LEPROTL1
DCTN6	MAK16
DCTN6	UBXN8
DCTPP1	SEPHS2
DCUN1D1	MCCC1
DCXR	BCAT2
DCXR	FASN
DCXR	PCYT2
DCXR	TM7SF2
DDAH1	ABCD3
DDAH1	AHCYL1
DDAH1	CRYZ
DDAH1	KCNK5
DDAH1	SLC6A15
DDAH2	CLIC1
DDB2	FDXR
DDC	AMBP
DDC	PAH
DDHD2	ERLIN2
DDHD2	GOLGA7
DDOST	PDIA6
DDOST	SDF4
DDOST	UBE4B
DDR1	RGL2
DDT	UCRC
DDX1	ASXL2
DDX1	C2orf43
DDX1	ROCK2
DDX10	SLC35F2
DDX10	ZNF259
DDX18	SLMO2
DDX19A	ADAT1
DDX19A	BRD7
DDX21	DDX50
DDX21	KIAA0020
DDX21	PPA1
DDX21	SUPV3L1
DDX23	C12orf41
DDX23	SMUG1
DDX39	TNPO2
DDX3X	KDM6A
DDX3Y	KDM5D
DDX3Y	RPS4Y1
DDX41	DBN1
DDX41	HNRNPAB
DDX41	LARP1
DDX41	MGAT4B
DDX41	RUFY1
DDX5	OGT
DDX50	SHOC2
DDX56	POLD2
DDX56	TBRG4
DDX58	PARP12
DDX60	COLEC11
DDX60	HERC6
DDX60	IFIH1
DDX60	LAP3
DDX60	TDRD7
DDX60	TRIM14
DEDD	TFCP2
DEDD	TRIM27
DEDD	UBE4B
DEFA6	DEFA5
DEK	ACAA1
DEK	CDC5L
DEK	HMGN4
DEK	STMN1
DEK	TMEM14B
DEK	XPO1
DENND2D	CEPT1
DENND4C	DCAF10
DENND4C	MLLT3
DENR	CDK2AP1
DENR	CLIP1
DENR	TDG
DENR	XPOT
DENR	YWHAQ
DENR	ZCCHC8
DEPDC1	SMC2
DERA	CMAS
DERA	MAGOHB
DERL2	ITGAE
DERL2	PITPNA
DERL2	RANGRF
DEXI	CLEC16A
DEXI	SNN
DFNA5	PGBD5
DGAT1	TSTA3
DGAT1	VPS28
DGCR14	ASCC2
DGCR14	DGCR8
DGCR14	MED15
DGCR14	MICAL3
DGCR14	SFI1
DGCR14	SLC25A1
DGCR14	THAP7
DGCR2	BCR
DGCR2	CRKL
DGKZ	CARS
DGKZ	CHFR
DGUOK	BF195104
DGUOK	TMEM185B
DGUOK	TMSB10
DHCR7	SLC29A2
DHCR7	SQLE
DHRS11	IL4R
DHRS7	TMEM30B
DHRS7B	USP22
DHRS7B	YIPF3
DHTKD1	MSRB2
DHX29	MOCS2
DHX29	RAD50
DHX29	RIOK2
DHX29	SKIV2L2
DHX29	SLC30A5
DHX30	ARIH2
DHX30	DAG1
DHX30	PCBP4
DHX30	SMARCC1
DHX40	CCDC47
DHX40	CLTC
DHX40	SCPEP1
DHX40	SMURF2
DHX40	SPAG9
DHX9	ACTR2
DHX9	COPA
DHX9	EPRS
DHX9	GTF2I
DHX9	HNRNPU
DHX9	PRPF4B
DHX9	RAD21
DHX9	SCAMP1
DHX9	SPIN1
DHX9	STX16
DHX9	TWF1
DIAPH1	NRCAM
DICER1	C14orf101
DICER1	CYorf15B
DICER1	GOLIM4
DICER1	KDM4B
DICER1	KDM5A
DICER1	SFRS11
DICER1	TNPO1
DIO2	CPZ
DIP2C	PHYH
DKC1	HPRT1
DKFZP586I1420	DAPK2
DKK3	AXL
DKK3	MYL9
DLAT	AASDHPPT
DLAT	ARCN1
DLAT	PPP2R1B
DLAT	RDX
DLAT	SDHD
DLC1	AL049991
DLC1	C4orf31
DLC1	HOPX
DLC1	NEDD9
DLC1	PLOD2
DLC1	RFTN1
DLC1	RHOBTB2
DLC1	SYNE1
DLC1	TEK
DLC1	WIF1
DLD	GNAI1
DLD	SYPL1
DLEC1	CEP72
DLEC1	PPP3CB
DLEU1	NPM3
DLG1	PPP1R2
DLG4	ALDOB
DLG4	BBC3
DLG4	F10
DLG4	GPR144
DLG4	SOX15
DLG4	TCF15
DLG4	TNRC4
DLG4	TTLL3
DLG4	UNC93B1
DLGAP4	DMPK
DLGAP5	C1orf112
DLGAP5	EIF2S1
DLGAP5	MTHFD1
DLGAP5	NDC80
DLGAP5	POLE2
DLGAP5	VRK1
DLL3	ENO3
DLL3	FOXG1
DLL3	JAG2
DLL3	NEFM
DMBT1	ALPL
DMBT1	C4BPA
DMBT1	CRTAC1
DMBT1	HP
DMBT1	LTF
DMXL1	APPL1
DMXL1	ARID4A
DMXL1	DLX5
DMXL1	FMR1
DMXL1	HISPPD1
DMXL1	PCF11
DMXL1	TTC37
DMXL1	ZCCHC10
DNA2	FAM136A
DNAJA1	CHMP5
DNAJA2	ITFG1
DNAJB14	C4orf41
DNAJB2	C2orf24
DNAJB9	CREB3L2
DNAJB9	NDRG4
DNAJC1	COMMD3
DNAJC1	MKL2
DNAJC10	UGGT1
DNAJC13	QTRTD1
DNAJC13	VPS8
DNAJC16	PRDM2
DNAJC16	YTHDF2
DNAJC2	IFRD1
DNAJC2	PUS7
DNAJC22	IL17RB
DNAJC4	FIS1
DNAJC9	COQ2
DNAL4	CBY1
DNAL4	GCAT
DNAL4	MCAT
DNAL4	RABL4
DNM1L	CMAS
DNM1L	WSB2
DNM2	RAB8A
DNMT1	CDC25B
DNMT1	HNRNPM
DNMT1	MYB
DNMT1	NUP62
DNTTIP2	CAPZA1
DNTTIP2	WDR3
DOCK10	ACY1
DOCK10	MNDA
DOCK10	PTPN22
DOCK2	NCF4
DOCK4	ARHGAP29
DOCK4	RASAL1
DOCK9	HPGD
DOCK9	SCEL
