source	target
NR2F6	LOC113230
NR2F6	HIST1H1C
NR2F6	ADAP1
BST2	IFI6
BST2	APOE
SLC27A1	NPR2
FAM129C	RASGRP2
FAM129C	LOC283663
FAM129C	CRIP3
FCHO1	TRAF3IP3
B3GNT3	FAM108C1
JAK3	C17orf62
JAK3	TRAF1
JAK3	MSL3
IL12RB1	C1orf151-NBL1
IFI30	FBXO6
IFI30	FCER1G
IFI30	P2RY6
IFI30	GNA15
IFI30	C19orf38
IFI30	OSCAR
IFI30	LILRB3
IFI30	TYMP
IFI30	PLA2G7
IFI30	TIMP1
ISYNA1	BAIAP2
ISYNA1	PPAN
ISYNA1	FUZ
ISYNA1	MXD3
KLHL26	PRICKLE3
CRTC1	LTBP3
UPF1	ATG2A
UPF1	FLII
UPF1	SREBF2
SUGP2	INTS3
SUGP2	STK36
SUGP2	PMS2P3
SUGP2	DDX26B
SLC25A42	LOC440288
MEF2B	FCAMR
HAPLN4	PRODH
HAPLN4	BAIAP2L2
HAPLN4	MLXIPL
HAPLN4	CA3
TM6SF2	AKR7L
TM6SF2	ACY3
TM6SF2	INPP5J
TM6SF2	ACY1
TM6SF2	IDNK
MAU2	SLC12A6
MAU2	ARID3B
MAU2	ZNF335
MAU2	HPS4
MAU2	ZNF696
NDUFA13	MRPL23
NDUFA13	ATP5D
NDUFA13	C19orf70
NDUFA13	COX6B1
NDUFA13	ETFB
NDUFA13	NDUFA3
YJEFN3	FAM229A
YJEFN3	CDK3
YJEFN3	MAP1LC3A
YJEFN3	SAPCD1
GMIP	UNC13D
ZNF101	SYNRG
ZNF101	ZC3H12D
ZNF101	PPP3CC
ZNF431	ZNF680
ZNF708	ZNF12
ZNF493	GPAM
ZNF493	ZNF585B
ZNF493	PWWP2A
ZNF43	ZNF780B
ZNF91	DENND1B
ZNF91	SUV420H1
ZNF91	KIAA1737
ZNF91	PTPN21
ZNF91	TMEM170A
ZNF91	NRIP1
ZNF91	ZDHHC23
ZNF91	TFDP2
ZNF91	SEPSECS
ZNF91	KIAA1109
ZNF91	CDKN2AIP
ZNF91	HIST1H3E
ZNF91	AKAP9
ZNF91	PPAPDC2
ZNF91	RMI1
ZNF91	RBM41
ZNF675	ZNF844
ZNF675	ZNF525
ZNF507	HEATR5B
ZNF507	ALS2
ZNF507	RBAK
ZNF507	TMEM245
DPY19L3	AZI2
ANKRD27	GPATCH1
SLC7A9	TM6SF2
SLC7A9	SEC14L2
SLC7A9	PDLIM2
CEBPG	SOCS6
PEPD	SLC7A9
PEPD	CYP27A1
KIAA0355	ZCCHC11
KIAA0355	KLHL36
KIAA0355	AMMECR1L
KIAA0355	MTMR12
KIAA0355	C7orf41
ZNF302	VAMP4
ZNF302	ZSCAN26
ZNF302	ZNF862
ZNF181	PGBD2
ZNF181	ZNF439
ZNF181	ZNF799
ZNF181	ZNF253
ZNF181	CRBN
ZNF181	MFSD8
GRAMD1A	SLC39A13
GRAMD1A	NCKAP5L
GRAMD1A	PGS1
GRAMD1A	EBF4
GRAMD1A	PREX1
GRAMD1A	PORCN
FXYD3	S100A10
FXYD3	ETHE1
FXYD5	CCL22
FXYD5	PKN1
FXYD5	EMP3
FXYD5	WDR54
FXYD5	FAM212A
FXYD5	NRM
LSR	LGALS3BP
CD22	CR2
CD22	MS4A1
CD22	P2RX5
CD22	PAX5
LOC100506469	RPL32P3
HAUS5	SNHG1
HAUS5	NOP2
COX6B1	C1orf151-NBL1
MLL4	POLG
MLL4	ATXN2L
MLL4	DPP9
MLL4	SBF1
MLL4	EHMT1
ARHGAP33	C20orf96
ARHGAP33	C21orf58
ARHGAP33	ALS2CL
ARHGAP33	SNAPC4
HCST	FXYD5
HCST	FLT3LG
HCST	NKG7
HCST	CLIC3
HCST	RENBP
TYROBP	C1QA
TYROBP	VAMP5
TYROBP	AIF1
CLIP3	CADM3
CLIP3	IGF2
CLIP3	SLC22A17
CLIP3	APBA2
CLIP3	PCDHGC3
COX7A1	COX4I2
ZNF146	TYW3
ZNF146	PCGF6
ZNF146	JRKL
ZNF146	APPBP2
ZNF146	ZNF329
ZNF146	DDX18
ZNF146	PPIG
ZNF146	NEK1
ZNF146	ZNF322
ZNF146	ERICH1
ZNF146	UTP23
ZNF146	MTAP
ZNF529	GNPDA2
ZNF529	TRAF3IP2-AS1
ZNF585B	MICAL3
PPP1R14A	FXYD1
SPINT2	SERINC2
SPINT2	S100A14
SPINT2	ACSL5
SPINT2	ST14
SPINT2	MMP15
SPINT2	GPRC5C
SPINT2	NR2F6
SPINT2	PAK4
SPINT2	AIMP2
C19orf33	STAP2
C19orf33	CACFD1
MAP4K1	RINL
MAP4K1	TACC3
MAP4K1	SUSD3
LGALS4	LAD1
PAK4	CPT2
PAK4	TSKU
PAK4	DNM2
PAK4	THEM6
GMFG	CCDC28B
GMFG	ALOX5AP
GMFG	TNFSF13B
GMFG	LOC606724
GMFG	HCST
SAMD4B	SH3PXD2A
SAMD4B	PRRC2A
SAMD4B	SMURF1
ZFP36	FOS
ZFP36	PPP1R15A
ZFP36	MXD1
ZFP36	CSRNP1
ZFP36	DUSP1
PLEKHG2	ATF7IP2
PLEKHG2	DENND3
FCGBP	MUC2
FCGBP	TMC4
ZNF780B	ZNF431
ZNF780B	CCDC66
ZNF780B	GTF2IRD2
ZNF780A	ZNF510
BLVRB	CFD
LTBP4	PEX10
LTBP4	PLCD1
LTBP4	ANKS1A
C19orf54	TMEM143
CYP2S1	PC
TGFB1	VIM
TGFB1	FAM101B
TGFB1	ITGB2
TGFB1	GNAI2
TGFB1	ZYX
TGFB1	G6PD
TMEM91	TMEM200B
B3GNT8	C11orf86
C19orf69	ING2
CEACAM5	TTC39A
CEACAM5	PIGR
CEACAM5	CAPN8
CEACAM5	B3GNT6
CEACAM5	B4GALNT3
CEACAM5	TNFSF13
CEACAM5	GDF15
CEACAM5	CEACAM6
CEACAM5	CEACAM3
CEACAM5	EML2
CEACAM5	HK2
CEACAM5	DHRS9
CEACAM5	BACE2
CEACAM5	MUC4
CEACAM5	PARM1
CEACAM6	CLCA4
CEACAM6	GCNT3
CEACAM6	PLAC8
CEACAM6	PPP1R14C
CEACAM3	AREG
CD79A	CD27
CD79A	MEF2B
CD79A	CXCR4
ARHGEF1	CCDC64
ARHGEF1	SDR39U1
ARHGEF1	RLTPR
ARHGEF1	TMC6
ARHGEF1	DCAF15
ARHGEF1	SAMD10
ARHGEF1	TNK2
ARHGEF1	FCHSD1
ARHGEF1	USP20
ARHGEF1	TSPYL2
POU2F2	CHI3L2
POU2F2	ADORA2A
ERF	AMIGO3
CIC	TRIM62
CIC	KLC2
MEGF8	IGF1R
MEGF8	ATF6B
LIPE	TMIGD1
CEACAM1	GPRC5A
CEACAM1	ABHD3
CEACAM1	CDCP1
CEACAM1	ATP10B
CEACAM1	TRIM40
ETHE1	SMAGP
ETHE1	PODXL2
XRCC1	GIMAP1-GIMAP5
PLAUR	PLAU
PLAUR	PHLDA2
PLAUR	ADM
PLAUR	RND1
PLAUR	SLC16A3
PLAUR	APOBEC3A
KCNN4	BHLHE41
ZNF45	TRAF3
ZNF45	ZSCAN12
ZNF45	ZSCAN25
ZNF224	RAD52
ZNF227	ZNF45
ZNF180	RPRD1B
ZNF180	METTL14
ZNF180	ZNF16
IGSF23	SSUH2
IGSF23	IER3
CBLC	PPAP2C
BCAM	LTBP4
APOE	CYBA
APOE	ACP5
APOE	APOC1P1
APOC1	NUPR1
APOC1	APOE
APOC1	APOC1P1
CLASRP	MICAL1
TRAPPC6A	LOC100505761
TRAPPC6A	LAMTOR4
MARK4	IRF2BPL
MARK4	RAI1
ERCC2	PPAN
PPP1R13L	KLHL25
EML2	MAP3K6
EML2	MARS
EML2	SLCO4A1
SIX5	PLEKHH3
SIX5	LSS
DMPK	MIB2
DMPK	NUMBL
DMPK	ADAM33
DMPK	GPSM1
AP2S1	ATOX1
ARHGAP35	NFE2L1
ARHGAP35	SIPA1L3
ARHGAP35	AGAP1
ARHGAP35	GOLIM4
ARHGAP35	BTBD9
ARHGAP35	KBTBD11
TMEM160	ALKBH7
PRR24	JMJD8
PRR24	STK19
DHX34	CA5BP1
GLTSCR1	LOC730183
EHD2	ECM1
EHD2	ACTA2
EHD2	GPC1
EHD2	FBLN1
PLA2G4C	CA11
EMP3	CITED4
EMP3	S100A4
EMP3	CRIP2
EMP3	PCBP3
EMP3	PARVB
FAM83E	MLPH
SPHK2	ZNF219
SPHK2	LBX2-AS1
RASIP1	SOX18
RASIP1	CXorf36
SNRNP70	ANKS3
SNRNP70	CENPT
SNRNP70	HDAC10
TRPM4	EPHA10
TRPM4	TACC2
TRPM4	WNK4
TRPM4	ZDHHC23
CD37	CYBASC3
CD37	IL16
CD37	CORO1A
CD37	TNFRSF13B
CD37	LIMD2
CD37	SPIB
CD37	TMEM163
CD37	ASS1
TEAD2	PLEKHH3
TEAD2	CERCAM
TEAD2	FAM127C
PRR12	PHF2
PTOV1-AS1	TUBGCP5
IL4I1	SRM
IL4I1	RGS16
IL4I1	MMP9
IL4I1	NFKBIE
IL4I1	HDHD3
NAPSB	GNGT2
NAPSB	NAPSA
SPIB	GP2
SPIB	CCL23
SPIB	IL2RG
JOSD2	C4orf48
SIGLEC9	SPP1
SIGLEC7	CD33
ZNF175	THAP6
ZNF175	USP42
FPR1	PDPN
FPR1	FCGR2A
FPR1	IGFBP4
FPR1	APOBEC3A
FPR1	CXCL1
FPR3	NCF2
ZNF350	ZNF180
ZNF615	ZNF260
ZNF137P	ZSCAN30
ZNF137P	ZNF44
ZNF83	ZNF248
ZNF83	CAPRIN2
ZNF28	ACADSB
ZNF28	ZNF468
ZNF468	GFM2
ZNF160	KRIT1
ZNF845	ZNF649
ZNF525	LZTFL1
ZNF761	KIAA1731
NDUFA3	AP2S1
NDUFA3	NDUFS6
TMC4	CAMSAP3
TMC4	NAPRT1
LILRB3	NPY
LILRB3	FCN1
LILRB5	CD163L1
LILRB2	NCF2
LILRB2	EMILIN2
LILRB2	EMR2
LILRB2	LILRA5
LILRB2	CXCR6
LILRB2	TBXAS1
LILRA5	GPR97
LILRA5	FFAR2
LAIR1	RTN1
LAIR1	SIGLEC10
LENG8	CCNL2
LENG8	SCARNA12
LENG8	TMEM198B
LENG8	PAN2
LENG8	EME2
LENG8	NPIPL3
LENG8	RECQL5
LENG8	C19orf71
LENG8	RABL2A
LENG8	WDR27
CDC42EP5	LENG9
CDC42EP5	C2orf82
CDC42EP5	TSPO
LILRB1	FTH1
LILRB4	SLC29A3
LILRB4	SLC15A3
LILRB4	CD40
LILRB4	CTSL1
PTPRH	IL22RA1
PTPRH	AIM1L
PTPRH	EPS8L3
PTPRH	BARX2
PTPRH	TMEM45B
PTPRH	DOK4
PTPRH	MYO7B
PTPRH	PP7080
TMEM86B	NPB
TMEM86B	CRIP3
TMEM150B	ALDH3B1
TMEM150B	FAM86A
SUV420H2	LOC202781
TMEM238	RBBP8NL
UBE2S	BIK
UBE2S	NUDT1
NAT14	HSPB2
ZNF580	TIAF1
ZNF580	PRR24
ZNF580	LIME1
ZNF580	DENND6B
CCDC106	DENND6B
U2AF2	LIG1
U2AF2	ATF6B
U2AF2	REPIN1
U2AF2	KDM5C
ZNF419	ZNF202
ZNF550	HIST2H2BC
ZNF211	ZNF839
ZNF417	GABPB2
ZNF417	ZNF587
ZNF417	MAVS
ZNF417	GNL3L
ZSCAN18	BEX2
ZNF329	ZSCAN26
ZNF274	C17orf100
ZNF544	ZNF607
A1BG	HSD17B14
MZF1	FBRSL1
MZF1	FAM160B2
FAM110C	BCL2L14
FAM110C	ABCC6
FAM110C	CEBPA-AS1
FAM110C	NUDT16P1
FAM110C	IGF2BP2
FAM110C	ATOH1
PXDN	LRRC32
CMPK2	IFIT1
CMPK2	HERC6
RNF144A	PPP1R12B
ID2	AP1AR
KIDINS220	FAM179B
KIDINS220	ANKIB1
MBOAT2	MCTP2
ASAP2	RNF103
ASAP2	RBM47
ADAM17	MOB1B
KLF11	KLF10
RRM2	CDC6
ODC1	SLC2A1
ODC1	MTHFD1L
ROCK2	BROX
ROCK2	C10orf118
ROCK2	HEATR5A
ROCK2	TMEM170A
ROCK2	TMEM184C
ROCK2	EDIL3
LPIN1	TBC1D8
TRIB2	LEPRE1
TRIB2	BTN2A2
DDX1	ACAT1
DDX1	MCCC1
DDX1	RARS2
FAM49A	LILRB1
FAM49A	LAMP3
FAM49A	SERPINB9
FAM49A	SLA
SMC6	WDR26
SMC6	IKBKAP
GEN1	TMEM194A
GEN1	MDM2
GEN1	SETDB2
GEN1	MREG
PUM2	RSBN1
PUM2	ZBTB44
PUM2	SBNO1
PUM2	SMEK1
PUM2	TRPM7
PUM2	ZNF506
PUM2	BRWD1
PUM2	SACM1L
PUM2	CDK19
PUM2	MBNL3
APOB	FLVCR1
APOB	CUBN
APOB	MEP1B
ATAD2B	ZNF180
ATAD2B	ZNF765
ATAD2B	TMEM161B
ATAD2B	ZDHHC21
ITSN2	SMG1P1
ITSN2	ENTPD4
NCOA1	XPR1
DNMT3A	VANGL2
ASXL2	MAN1A2
ASXL2	ETV3
ASXL2	TRIM44
ASXL2	DPP8
ASXL2	ZKSCAN8
ASXL2	RC3H2
ASXL2	GTF3C4
HADHA	CHP1
HADHB	LINC00483
HADHB	RMND1
EPT1	ENTPD7
EPT1	MTTP
EPT1	MUC17
KHK	TMEM82
KHK	GUCA2A
KHK	GOLT1A
KHK	RHOU
KHK	PRAP1
KHK	SLC39A5
KHK	DNASE1
KHK	LITAF
KHK	SLC5A11
KHK	SAT2
KHK	PCYT2
KHK	REEP6
KHK	PRODH
KHK	TMEM120A
KHK	DGAT1
KHK	SLC39A4
KHK	SLC34A3
CAD	RBM19
CAD	UBFD1
CAD	MYBBP1A
GTF3C2	KLHL26
GTF3C2	TAF4
GTF3C2	LOC728377
GTF3C2	ESYT2
ZNF513	INCA1
ZNF513	SUV420H2
ZNF513	ELMOD3
KRTCAP3	MACROD1
KRTCAP3	ABHD11
ZNF512	TRAF5
ZNF512	DDX51
ZNF512	POLG2
ZNF512	GPRASP1
RBKS	APOBEC1
RBKS	CRYL1
PLB1	REG3G
WDR43	MTAP
CAPN13	A1CF
CAPN13	TMEM158
XDH	CA13
SPAST	KLHL28
SPAST	TTC33
SPAST	CCDC126
BIRC6	VPS13D
BIRC6	SBNO1
BIRC6	HECTD1
BIRC6	HELZ
BIRC6	DMXL1
BIRC6	MLL3
BIRC6	KIAA2026
LTBP1	AHDC1
RASGRP3	MAP4K4
RASGRP3	GTDC1
CRIM1	SLC30A5
CRIM1	VKORC1L1
STRN	PHACTR4
STRN	SPTLC2
STRN	STAM2
STRN	ARFGEF2
STRN	LPP
STRN	KIAA0232
STRN	ANKRD17
STRN	GAB1
HEATR5B	BTRC
HEATR5B	TTC17
HEATR5B	ARHGEF7
HEATR5B	SMYD4
HEATR5B	KIAA1109
HEATR5B	ZNF608
GPATCH11	IL7
EIF2AK2	ARL5B
EIF2AK2	DDX60
CEBPZ	TBCE
CEBPZ	TGDS
PRKD3	NOTCH2
PRKD3	SNAPC1
PRKD3	RASGRP1
PRKD3	POT1
QPCT	HCK
CDC42EP3	SLC44A2
CDC42EP3	BAG2
CDC42EP3	ZNF185
ATL2	ZNF468
ATL2	TRMT11
ATL2	ARMCX5
HNRPLL	KLHL7
HNRPLL	STARD3NL
DHX57	PRMT3
DHX57	ZNF74
SOS1	CEP350
SOS1	UBE4A
SOS1	TRAPPC8
SOS1	ZNF175
SOS1	GTF3C3
SOS1	ATXN7
SOS1	TNKS
SOS1	DAPK1
SOS1	BRWD3
MAP4K3	PKN2
MAP4K3	PI4K2B
MAP4K3	FCHO2
PKDCC	TCF21
ZFP36L2	TXNIP
PLEKHH2	MIR143HG
ABCG8	ABCG5
LRPPRC	USP1
LRPPRC	IARS2
LRPPRC	ACTL6A
SLC3A1	PLA2G12B
SLC3A1	SLC15A1
SLC3A1	ARG2
SRBD1	GABPB2
SRBD1	FAM114A2
EPAS1	GALNT2
EPAS1	TNFAIP1
RHOQ	MAP3K8
RHOQ	C12orf4
RHOQ	FBXW7
TTC7A	CD82
TTC7A	SYNPO
TTC7A	SLC25A51
EPCAM	ATP1B1
EPCAM	IRF6
EPCAM	TSPAN8
EPCAM	LGALS3
EPCAM	CHP1
EPCAM	CALML4
EPCAM	CCL17
EPCAM	CDX1
EPCAM	SCGN
EPCAM	SLC35D2
MSH2	NARS2
MSH6	BMS1
MSH6	FAM105B
FBXO11	INTS6
ERLEC1	NUCB2
PSME4	SERPINB8
PSME4	DHX57
PSME4	ATR
PSME4	PGM2
PSME4	SCLT1
PSME4	MAP3K5
SPTBN1	NCOR1
SPTBN1	SLAIN2
SPTBN1	RREB1
RTN4	ARHGAP18
CCDC88A	ZNF200
CCDC88A	AGTPBP1
SMEK2	SSX2IP
SMEK2	NEK7
SMEK2	TAOK3
SMEK2	ATPBD4
SMEK2	AGGF1
SMEK2	SKAP2
SMEK2	C9orf41
PUS10	LPGAT1
PEX13	XIAP
AHSA2	CCNL2
USP34	FAM214A
USP34	HERC1
USP34	KIAA0430
USP34	MAP3K4
XPO1	C12orf4
XPO1	RAD18
XPO1	UHRF2
XPO1	HAUS6
EHBP1	TBCCD1
UGP2	HIGD1A
VPS54	CRY1
AFTPH	GNA13
AFTPH	STRBP
SLC1A4	SLC7A5
CEP68	RRN3P2
ACTR2	LRIF1
ACTR2	TOP1
SPRED2	KLF9
MEIS1	TGFB3
CNRIP1	HSPB2
CNRIP1	RSPO3
PLEK	PDE4B
PLEK	CD274
ARHGAP25	TNFAIP8
ANTXR1	EML1
ANTXR1	KLHL5
ANTXR1	RAI14
ANTXR1	ABLIM3
GFPT1	LEO1
GFPT1	ATP8B1
GFPT1	GALNT3
GFPT1	PDLIM5
ANXA4	TPI1P2
GMCL1	LRRC40
GMCL1	PDPK1
GMCL1	FGD5-AS1
MXD1	ERRFI1
TIA1	ODF2L
TIA1	NHLRC3
TIA1	ANKRD10
TIA1	WSB1
TIA1	CCDC14
TIA1	ZNF117
TIA1	AASS
PCYOX1	PPL
PCYOX1	SCARB2
PCYOX1	LMBR1
PCYOX1	CPNE3
TGFA	HRH1
TGFA	EEPD1
TGFA	TMEM164
MPHOSPH10	CETN3
MPHOSPH10	DNAJC2
ZNF638	KIAA1468
EXOC6B	41341
EXOC6B	SLC30A4
EXOC6B	C9orf41
RAB11FIP5	CD59
RAB11FIP5	RARG
RAB11FIP5	FARP1
RAB11FIP5	HSPA2
RAB11FIP5	PLCD3
RAB11FIP5	CUEDC1
RAB11FIP5	PDE4A
RAB11FIP5	EPHB4
RAB11FIP5	GNA14
FBXO41	WDR91
FBXO41	QSOX2
NAT8	NAT8B
NAT8	SLC34A3
NAT8B	SFRP5
NAT8B	AGPHD1
DUSP11	MBIP
DUSP11	SNX2
ACTG2	DES
TET3	PDPK1
TET3	MAST4
MOB1A	DFFA
MOB1A	RNF115
MOB1A	CDC73
MOB1A	RB1
MOB1A	XRN2
MOB1A	SKAP2
MTHFD2	FTH1
MTHFD2	DHRS4L1
MTHFD2	AEN
MTHFD2	SLCO4A1
MTHFD2	PSAT1
RTKN	ACOT11
RTKN	ZNF219
WBP1	INO80B
TTC31	TSSK3
TTC31	DGKA
TTC31	STAT6
TTC31	PPP1R3E
TTC31	PARP6
TTC31	WDR59
TTC31	DHX16
TTC31	DFNB31
DQX1	MOGAT3
DQX1	FREM1
HK2	GPX4
HK2	STS
REG1B	PDZK1IP1
REG1B	CFB
REG1A	PLA2G2A
REG1A	DMBT1
REG1A	REG1B
REG1A	SPINK1
REG3A	PLA2G2A
REG3A	CDKN1C
REG3A	KLK12
REG3A	PRSS1
SUCLG1	CLRN3
SUCLG1	LRRC28
SUCLG1	CCL15
SUCLG1	HOXA5
SUCLG1	SLC25A5
TCF7L1	ITIH5
TGOLN2	PRDM4
TGOLN2	TAOK3
RETSAT	DERA
RETSAT	SLC27A2
RETSAT	MARVELD3
RETSAT	LINC00152
RETSAT	SCG2
RETSAT	NAAA
RETSAT	KCNK5
SH2D6	HPGDS
VAMP5	ISG15
VAMP5	TYMP
ST3GAL5	TNFSF13B
ST3GAL5	CTLA4
ST3GAL5	ICOS
ST3GAL5	CSF2RA
POLR1A	NUP98
PTCD3	OMA1
PTCD3	MLH3
PTCD3	PM20D2
PTCD3	INTS8
RMND5A	BCAR3
RMND5A	VAV3
RMND5A	DTX4
RMND5A	CD163L1
RMND5A	INSR
RMND5A	SPRED2
RMND5A	ANKH
RMND5A	ERGIC1
RMND5A	ERMP1
CD8A	CD244
CD8A	KLRK1
CD8A	CCL5
LINC00152	PCK1
LINC00152	LST1
KRCC1	ZCCHC9
EIF2AK3	VCL
EIF2AK3	BTBD10
EIF2AK3	HARBI1
EIF2AK3	FNIP2
EIF2AK3	UBE2J1
EIF2AK3	GPR107
ZNF514	FAM21B
PROM2	IQGAP3
PROM2	ERN2
PROM2	ATOX1
SNRNP200	SCAF4
SNRNP200	PCNT
ARID5A	PLK3
ARID5A	SLAMF1
ARID5A	SLC43A3
ARID5A	GPR68
ARID5A	DTNB
ARID5A	CTLA4
ARID5A	ZNF467
ARID5A	PHF19
ARID5A	SLC2A6
CNNM4	CLDN23
LOC100506123	SEC61A2
LOC100506123	ANKRD10
LOC100506123	HERC2P7
LOC100506123	LINC00338
LOC100506123	EXOG
ZAP70	CD6
ZAP70	LAT
ZAP70	CERKL
ZAP70	ANXA2R
ZAP70	SAP25
ZAP70	LOC100130231
TMEM131	ABLIM1
TMEM131	AFTPH
INPP4A	SRGAP2
INPP4A	ABCC1
INPP4A	C2CD2
INPP4A	MDC1
INPP4A	TRERF1
REV1	CHML
REV1	ADAM1A
IL1R2	OASL
IL1R2	CA2
IL18R1	IL18RAP
IL18RAP	STAT4
MFSD9	BRPF3
MFSD9	ARFGEF1
MFSD9	OCRL
TGFBRAP1	FAM21A
TGFBRAP1	NOP9
TGFBRAP1	SMCR8
TGFBRAP1	FITM2
NCK2	CITED2
UXS1	CD200
UXS1	RNF139
RGPD4	TOP1P1
RGPD4	ZNF189
GCC2	IPP
GCC2	SDHAP1
GCC2	UBR2
LIMS1	LIMS3L
LIMS1	LIMS3
LIMS1	TANK
SOWAHC	KLF6
LOC440894	PRTFDC1
LOC440894	LOC151009
MALL	HGD
MALL	CDKN1A
MALL	SLC25A5
MALL	SLC6A8
LOC151009	LOC729970
LIMS3	LIMS3L
RGPD5	RGPD4
RGPD5	INO80D
BUB1	NCAPG
BUB1	LMNB1
BUB1	KIF20A
BUB1	SPDL1
BCL2L11	ARHGAP42
LOC541471	LINC00152
ANAPC1	USP24
ANAPC1	BMS1
ANAPC1	LRIG1
ANAPC1	DDX46
MERTK	DAB2
TMEM87B	MFSD6
TMEM87B	FBXO8
TMEM87B	CSNK1G3
TTL	TRIB2
IL1B	CCL3
IL1B	IL1RN
IL1RN	G0S2
PSD4	CRY2
PSD4	ZNF274
RABL2A	RABL2B
RABL2A	GTF2IRD2B
SLC35F5	SCAND1
ACTR3	HSPH1
ACTR3	MLH1
ACTR3	FAM49B
ACTR3	DNAJA1
ACTR3	UBE2NL
DDX18	CWC22
CCDC93	UBE4A
CCDC93	KHNYN
INSIG2	TMEM133
CLASP1	RGL1
GYPC	SELPLG
GYPC	S1PR4
GYPC	ICAM3
BIN1	ZNF296
BIN1	GLRX
MAP3K2	TCP11L2
MAP3K2	USP12
MAP3K2	NIPA1
MAP3K2	ERBB2IP
MAP3K2	APC
MAP3K2	ITGB8
MAP3K2	RB1CC1
MAP3K2	PAG1
LIMS2	MMP23A
LIMS2	ST3GAL3
LIMS2	SNCG
LIMS2	RRAD
LIMS2	PTPRS
LIMS2	ISYNA1
LIMS2	ZNF580
LIMS2	CLDN5
LIMS2	MUSTN1
LIMS2	PHYHD1
AMMECR1L	AP3M1
AMMECR1L	SNORA4
POTEF	LOC644961
POTEF	LOC441454
FAM168B	ISG15
FAM168B	FOXJ3
FAM168B	AHNAK
FAM168B	KIAA1737
FAM168B	ANKRD27
FAM168B	EHBP1
FAM168B	STK35
FAM168B	SNX30
PLEKHB2	STX3
PLEKHB2	ADIPOR2
PLEKHB2	TGFA
POTEE	ACTA1
POTEE	POTEF
POTEE	LOC441454
MGAT5	FYCO1
TMEM163	GJB3
TMEM163	CSRP2
CCNT2	ATG14
CCNT2	PCNXL4
CCNT2	WDR73
RAB3GAP1	EIF4G2
RAB3GAP1	PATL1
RAB3GAP1	HECTD1
RAB3GAP1	TTLL5
RAB3GAP1	KIAA0196
UBXN4	UFM1
UBXN4	STAM2
UBXN4	SAMD9
MCM6	PRIM1
MCM6	MSH6
DARS	WDR92
DARS	DIMT1
CXCR4	TAGAP
SPOPL	ZNF654
SPOPL	ZSWIM6
KYNU	SLAMF1
KYNU	CRYBA2
KYNU	CD38
ZEB2	DENND5A
ZEB2	TMTC2
ZEB2	FRMD6
ZEB2	GAS7
ZEB2	ERG
ZEB2	CALD1
ACVR2A	NUDT7
EPC2	SIRT1
RND3	RCAN1
TNFAIP6	MMP3
RIF1	RPS6KB1
ARL5A	RNF11
ARL5A	GCLM
ARL5A	ABCB10
ARL5A	LMBRD1
STAM2	ETNK1
STAM2	FNDC3A
STAM2	VPS54
STAM2	PRKAA1
STAM2	STXBP5
FMNL2	SFMBT2
FMNL2	DHTKD1
FMNL2	RUNX1
FMNL2	SH3BP2
FMNL2	ABCA1
PRPF40A	SNAP23
PRPF40A	CLPX
PRPF40A	USP16
PRPF40A	EIF2A
PRPF40A	NUP54
PRPF40A	TRAPPC11
PRPF40A	DNAJC21
PRPF40A	SKIV2L2
PRPF40A	RIOK2
PRPF40A	NCBP1
KCNJ3	SOX6
KCNJ3	ARHGEF26
GPD2	MAPK6
GPD2	CRK
GPD2	FAM135A
GPD2	FAM46A
GALNT5	B3GNT6
GALNT5	LRIG3
GALNT5	LINC00261
CYTIP	SMAP2
CYTIP	GPR183
CYTIP	RHOH
CYTIP	SLA
CYTIP	TNFSF8
ACVR1	KLHL21
ACVR1	GAS7
ACVR1	TBC1D8
TANC1	ZSWIM6
TANC1	MID1
BAZ2B	VPS54
BAZ2B	ARHGAP26
41340	UBA3
41340	RAP2C
CD302	PROS1
CD302	LIMCH1
CD302	SCD5
PLA2R1	CYTH3
PLA2R1	PHKA2
ITGB6	LAMC2
ITGB6	BAIAP2L1
RBMS1	RHOQ
TANK	DIMT1
DPP4	CERS2
DPP4	GLS
DPP4	SLC2A2
IFIH1	FBXL5
IFIH1	HERC5
IFIH1	DDX58
GCA	CREM
GCA	UBE2W
GALNT3	MCU
GALNT3	TM9SF3
GALNT3	ERLIN1
GALNT3	GALNT8
GALNT3	MANSC1
GALNT3	GALK2
GALNT3	MYO5C
GALNT3	GALNT5
GALNT3	SPATS2L
GALNT3	PTPRN2
GALNT3	ESRP1
STK39	SYBU
CERS6	HOOK1
CERS6	PGAP1
CERS6	PVRL3
FASTKD1	TMEM161B
PPIG	THOC2
SSB	MPHOSPH10
UBR3	FRS2
UBR3	RBFOX2
UBR3	TNPO1
DCAF17	ZNF445
DCAF17	KIAA1143
CYBRD1	MB21D2
SLC25A12	CETN3
HAT1	XRCC4
HAT1	EMC2
ITGA6	MET
PDK1	ANKRD36BP2
CDCA7	DEPDC1B
CDCA7	MYB
SP3	DR1
SP3	GABPA
SP3	CCNG2
SP3	FBXW11
WIPF1	FLI1
WIPF1	GNB5
WIPF1	SP110
WIPF1	ADRBK2
WIPF1	FNBP1
CHN1	A4GALT
CHN1	OLFM1
ATF2	TRUB1
ATF2	KITLG
HOXD-AS1	RAB3IP
HOXD-AS1	HOXD1
NFE2L2	RND3
AGPS	DESI2
AGPS	RPE
SESTD1	FUT8
SESTD1	ALS2
ITGA4	PARP11
ITGA4	RECQL
ITGA4	CYSLTR1
SSFA2	DSG2
